dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
mnist,alpha0p5,43,oracle_logit,feddf_logit,72d41d415809669c,b537f3f807cd423e,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9834,0.9629,0.020500000000000074,0.0552450920609757,0.120833153180778,-0.06558806111980231,0.9981,0.9681,0.030000000000000027,0.923959755298138,1.1233103516234402,-0.19935059632530217,1.914183762294416,2.022539239078565,-0.10835547678414903,19.0,0.0,19.0,0.0019,0.0,0.0019,8.2538,10.0,-1.7462,8.2728,9.999999999999998,-1.727199999999998
mnist,alpha0p5,44,oracle_logit,feddf_logit,623b5bf47ff948e6,c4535b293e125477,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9853,0.974,0.011299999999999977,0.0464492830076254,0.0820990600779652,-0.035649777070339804,0.9987,0.9757,0.02300000000000002,0.9492200786496507,1.1098532445938152,-0.16063316594416444,1.936005336618299,2.012823931906733,-0.07681859528843415,13.0,0.0,13.0,0.0013,0.0,0.0013,8.5062,10.0,-1.4938000000000002,8.5192,9.999999999999998,-1.4807999999999986
mnist,alpha1p0,42,oracle_logit,feddf_logit,12f24074c6a85064,9192ef45fa94bcf9,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9843,0.98,0.0042999999999999705,0.0487871149496175,0.0630904607247561,-0.014303345775138601,0.9977,0.9788,0.018900000000000028,0.9467934291487752,0.9813913630329156,-0.03459793388414045,1.926207932453927,1.9391811063993496,-0.012973173945422634,23.0,0.0,23.0,0.0023,0.0,0.0023,9.3625,10.0,-0.6374999999999993,9.3855,9.999999999999998,-0.6144999999999978
mnist,alpha1p0,43,oracle_logit,feddf_logit,a40939caaa866ebf,7d8e412a1334f6e8,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9844,0.9788,0.005600000000000049,0.0474357241187244,0.0673803040608763,-0.01994457994215191,0.9976,0.9811,0.01650000000000007,0.989410427906505,1.051459553931003,-0.06204912602449797,1.960612906049724,1.9883081321307152,-0.027695226080991286,24.0,0.0,24.0,0.0024,0.0,0.0024,9.2431,10.0,-0.7568999999999999,9.2671,9.999999999999998,-0.732899999999999
mnist,alpha1p0,44,oracle_logit,feddf_logit,3f5891f6bedf0e31,b98b982f9eafa6ec,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9851,0.9816,0.0034999999999999476,0.0428321162392152,0.0554839780879439,-0.012651861848728699,0.9981,0.9835,0.014599999999999946,0.8328656504480203,0.8753794833159103,-0.04251383286789001,1.8231807462687424,1.8453333176079147,-0.022152571339172367,19.0,0.0,19.0,0.0019,0.0,0.0019,9.3666,10.0,-0.6334,9.3856,9.999999999999998,-0.6143999999999981
mnist,iid,42,oracle_logit,feddf_logit,e9137cf541da17df,f3f7fcbb087554c7,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9854,0.9843,0.001100000000000101,0.0443420875532086,0.0479586881102528,-0.0036166005570442,0.9968,0.9849,0.011900000000000022,0.7898984258724797,0.7973634101125794,-0.00746498424009967,1.7685068019142791,1.7695377890375217,-0.001030987123242566,32.0,0.0,32.0,0.0032,0.0,0.0032,9.7509,10.0,-0.24910000000000032,9.782899999999998,9.999999999999998,-0.2171000000000003
mnist,iid,43,oracle_logit,feddf_logit,a8b360ba6dc01a3c,d1f768028cc2ff1c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9827,0.9819,0.0008000000000000229,0.0528227434911765,0.0576763676802627,-0.004853624189086199,0.996,0.9846,0.011399999999999966,0.8880452966069937,0.895516835304938,-0.007471538697944258,1.868480379173488,1.869721411942502,-0.0012410327690139944,40.0,0.0,40.0,0.004,0.0,0.004,9.7345,10.0,-0.2654999999999994,9.7745,9.999999999999998,-0.22549999999999848
mnist,iid,44,oracle_logit,feddf_logit,a917fd671cc98a13,2cf8a9163a1164be,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9868,0.9851,0.0017000000000000348,0.0426450517525896,0.0471153291281312,-0.0044702773755415995,0.9974,0.9865,0.01089999999999991,0.8037609158273753,0.8109374887253868,-0.007176572898011546,1.7823642545132217,1.7834773389514038,-0.0011130844381821436,26.0,0.0,26.0,0.0026,0.0,0.0026,9.7631,10.0,-0.23690000000000033,9.789099999999998,9.999999999999998,-0.21090000000000053
mnist,multi,42,oracle_logit,feddf_logit,45cac312d61e5507,0b3e5d3da2ed350d,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9877,0.3714,0.6163000000000001,0.1170516867371567,3.512506669616699,-3.3954549828795426,0.9992,0.3655,0.6336999999999999,0.1476725670728081,2.038898037840996,-1.8912254707681881,0.4416097463782231,2.2152210106885,-1.7736112643102768,9.0,0.0,9.0,0.0009,0.0,0.0009,1.9953,10.0,-8.0047,2.0043,9.999999999999998,-7.995699999999998
mnist,multi,43,oracle_logit,feddf_logit,0001fce6c19b8801,9e8473cb1ce51b76,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9895,0.4373,0.5522,0.0991318637227523,3.679912533187866,-3.580780669465114,0.9988,0.444,0.5548,0.1475000419567559,2.039108286103317,-1.8916082441465614,0.4658681577145075,2.200876433971916,-1.7350082762574082,13.0,0.0,13.0,0.0013,0.0,0.0013,1.9951,10.0,-8.0049,2.0081,9.999999999999998,-7.991899999999998
mnist,multi,44,oracle_logit,feddf_logit,123821e429cb7a59,35fd882ad9198f17,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9869,0.3899,0.597,0.1478187866040447,3.283249951171875,-3.1354311645678306,0.999,0.384,0.615,0.1207839675818084,2.008113371330019,-1.8873294037482107,0.3995374792957861,2.2161248796346045,-1.8165874003388183,10.0,0.0,10.0,0.001,0.0,0.001,1.9938,10.0,-8.0062,2.0038,9.999999999999998,-7.996199999999998
mnist,single,42,oracle_logit,feddf_logit,7ef3dc77dd3f3b25,27e537ba1de330d8,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9854,0.1009,0.8845000000000001,0.3139423278145216,8.955038143920898,-8.641095816106377,1.0,0.1,0.9,3.748534233606741e-06,2.4657241995633505,-2.465720451029117,4.823978562574781e-05,2.1335115905692086,-2.133463350783583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
mnist,single,43,oracle_logit,feddf_logit,3e8f1d9a26fb6edc,dbbe406688b425cb,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.988,0.1028,0.8852,0.265626294890065,5.32049330368042,-5.054867008790355,1.0,0.0999,0.9001,3.0393702503162515e-06,2.35097485436528,-2.35097181499503,4.04892151595722e-05,2.2450855787001425,-2.2450450894849827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
mnist,single,44,oracle_logit,feddf_logit,7dfc4d42f04d618f,5c2e7760fffa79a1,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9877,0.1028,0.8849,0.3314238826915592,4.36812208404541,-4.036698201353851,1.0,0.1,0.9,1.76922698566619e-06,2.344334391191601,-2.344332621964615,2.450097363089091e-05,2.2666238556886737,-2.266599354715043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
