dataset,regime,metric,mean,sd,n,seeds,contrast
fmnist,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",competence_presence
fmnist,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",competence_presence
fmnist,alpha1p0,delta_mean_selected_teachers,-3.0333333333333337,0.5859465277082316,3,"42,43,44",competence_presence
fmnist,alpha1p0,delta_effective_teachers,-3.0333333333333328,0.5859465277082313,3,"42,43,44",competence_presence
fmnist,iid,delta_student_test_accuracy,0.06666666666666674,0.08621678104251959,3,"42,43,44",competence_presence
fmnist,iid,delta_student_test_nll,0.00037712687651320076,0.0010001766674236773,3,"42,43,44",competence_presence
fmnist,iid,delta_target_accuracy,0.26333333333333764,0.1715614564327734,3,"42,43,44",competence_presence
fmnist,iid,delta_target_nll,-0.007881041281246967,0.002550381856430278,3,"42,43,44",competence_presence
fmnist,iid,delta_target_entropy,-0.004574602904407883,0.0013186900947434734,3,"42,43,44",competence_presence
fmnist,iid,delta_fallback_count,1000.0,0.0,3,"42,43,44",competence_presence
fmnist,iid,delta_fallback_rate,0.10000000000000002,1.6996749443881478e-17,3,"42,43,44",competence_presence
fmnist,iid,delta_mean_selected_teachers,-2.0,0.40000000000000036,3,"42,43,44",competence_presence
fmnist,iid,delta_effective_teachers,-0.9999999999999988,0.40000000000000124,3,"42,43,44",competence_presence
fmnist,multi,delta_student_test_accuracy,0.0,0.0,3,"42,43,44",competence_presence
fmnist,multi,delta_student_test_nll,0.0,0.0,3,"42,43,44",competence_presence
fmnist,multi,delta_target_accuracy,0.0,0.0,3,"42,43,44",competence_presence
fmnist,multi,delta_target_nll,0.0,0.0,3,"42,43,44",competence_presence
fmnist,multi,delta_target_entropy,0.0,0.0,3,"42,43,44",competence_presence
fmnist,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",competence_presence
fmnist,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",competence_presence
fmnist,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",competence_presence
fmnist,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",competence_presence
fmnist,single,delta_student_test_accuracy,0.0,0.0,3,"42,43,44",competence_presence
fmnist,single,delta_student_test_nll,0.0,0.0,3,"42,43,44",competence_presence
fmnist,single,delta_target_accuracy,0.0,0.0,3,"42,43,44",competence_presence
fmnist,single,delta_target_nll,0.0,0.0,3,"42,43,44",competence_presence
fmnist,single,delta_target_entropy,0.0,0.0,3,"42,43,44",competence_presence
fmnist,single,delta_fallback_count,0.0,0.0,3,"42,43,44",competence_presence
fmnist,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",competence_presence
fmnist,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",competence_presence
fmnist,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",competence_presence
mnist,alpha0p1,delta_student_test_accuracy,0.473333333333333,0.2103172207246247,3,"42,43,44",competence_presence
mnist,alpha0p1,delta_student_test_nll,-0.008945232061661467,0.007923506307955618,3,"42,43,44",competence_presence
mnist,alpha0p1,delta_target_accuracy,0.3600000000000011,0.19924858845171337,3,"42,43,44",competence_presence
mnist,alpha0p1,delta_target_nll,-0.16762911590626717,0.006797227951722039,3,"42,43,44",competence_presence
mnist,alpha0p1,delta_target_entropy,-0.16180809917285796,0.046855577782896674,3,"42,43,44",competence_presence
mnist,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",competence_presence
mnist,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",competence_presence
mnist,alpha0p1,delta_mean_selected_teachers,-1.7000000000000002,0.2999999999999998,3,"42,43,44",competence_presence
mnist,alpha0p1,delta_effective_teachers,-1.7000000000000002,0.2999999999999998,3,"42,43,44",competence_presence
mnist,alpha0p5,delta_student_test_accuracy,0.42999999999999705,0.2600000000000098,3,"42,43,44",competence_presence
mnist,alpha0p5,delta_student_test_nll,-0.009681895341301233,0.0036875563555986367,3,"42,43,44",competence_presence
mnist,alpha0p5,delta_target_accuracy,0.7166666666666692,0.36828431046316606,3,"42,43,44",competence_presence
mnist,alpha0p5,delta_target_nll,-0.10293861090815493,0.005896957623228212,3,"42,43,44",competence_presence
mnist,alpha0p5,delta_target_entropy,-0.0727891603005714,0.0034264293733435027,3,"42,43,44",competence_presence
mnist,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",competence_presence
mnist,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",competence_presence
mnist,alpha0p5,delta_mean_selected_teachers,-2.1333333333333333,0.1527525231651945,3,"42,43,44",competence_presence
mnist,alpha0p5,delta_effective_teachers,-2.1333333333333333,0.1527525231651945,3,"42,43,44",competence_presence
mnist,alpha1p0,delta_student_test_accuracy,0.12666666666666754,0.07505553499465442,3,"42,43,44",competence_presence
mnist,alpha1p0,delta_student_test_nll,-0.004434586846486968,0.0016052496073837694,3,"42,43,44",competence_presence
mnist,alpha1p0,delta_target_accuracy,0.4266666666666641,0.10016652800877819,3,"42,43,44",competence_presence
mnist,alpha1p0,delta_target_nll,-0.05591517939107826,0.01287820636111093,3,"42,43,44",competence_presence
mnist,alpha1p0,delta_target_entropy,-0.040343662837772166,0.016841543698064693,3,"42,43,44",competence_presence
mnist,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",competence_presence
mnist,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",competence_presence
mnist,alpha1p0,delta_mean_selected_teachers,-1.4666666666666668,0.25166114784235744,3,"42,43,44",competence_presence
mnist,alpha1p0,delta_effective_teachers,-1.4666666666666657,0.2516611478423565,3,"42,43,44",competence_presence
mnist,iid,delta_student_test_accuracy,0.0,0.0,3,"42,43,44",competence_presence
mnist,iid,delta_student_test_nll,-0.0001621470280302323,0.00028084689084465717,3,"42,43,44",competence_presence
mnist,iid,delta_target_accuracy,0.01666666666666853,0.02886751345948452,3,"42,43,44",competence_presence
mnist,iid,delta_target_nll,-0.0013613309535137248,0.002357894377401957,3,"42,43,44",competence_presence
mnist,iid,delta_target_entropy,-0.0013395660330621784,0.0023201964293571836,3,"42,43,44",competence_presence
mnist,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",competence_presence
mnist,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",competence_presence
mnist,iid,delta_mean_selected_teachers,-0.06666666666666643,0.11547005383792475,3,"42,43,44",competence_presence
mnist,iid,delta_effective_teachers,-0.06666666666666583,0.11547005383792373,3,"42,43,44",competence_presence
mnist,multi,delta_student_test_accuracy,0.0,0.0,3,"42,43,44",competence_presence
mnist,multi,delta_student_test_nll,0.0,0.0,3,"42,43,44",competence_presence
mnist,multi,delta_target_accuracy,0.0,0.0,3,"42,43,44",competence_presence
mnist,multi,delta_target_nll,0.0,0.0,3,"42,43,44",competence_presence
mnist,multi,delta_target_entropy,0.0,0.0,3,"42,43,44",competence_presence
mnist,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",competence_presence
mnist,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",competence_presence
mnist,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",competence_presence
mnist,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",competence_presence
mnist,single,delta_student_test_accuracy,0.0,0.0,3,"42,43,44",competence_presence
mnist,single,delta_student_test_nll,0.0,0.0,3,"42,43,44",competence_presence
mnist,single,delta_target_accuracy,0.0,0.0,3,"42,43,44",competence_presence
mnist,single,delta_target_nll,0.0,0.0,3,"42,43,44",competence_presence
mnist,single,delta_target_entropy,0.0,0.0,3,"42,43,44",competence_presence
mnist,single,delta_fallback_count,0.0,0.0,3,"42,43,44",competence_presence
mnist,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",competence_presence
mnist,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",competence_presence
mnist,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",competence_presence
cifar,alpha0p1,delta_student_test_accuracy,12.543333333333331,1.511632671429585,3,"42,43,44",pooling_feddf
cifar,alpha0p1,delta_student_test_nll,-0.5922610898971558,0.1624549026011423,3,"42,43,44",pooling_feddf
cifar,alpha0p1,delta_target_accuracy,15.176666666666666,1.3136336374093556,3,"42,43,44",pooling_feddf
cifar,alpha0p1,delta_target_nll,-0.1318873038653947,0.010171381862028553,3,"42,43,44",pooling_feddf
cifar,alpha0p1,delta_target_entropy,-0.01332040921796255,0.0059276901771386685,3,"42,43,44",pooling_feddf
cifar,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha0p1,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha0p1,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha0p5,delta_student_test_accuracy,3.5399999999999987,2.0820182516010717,3,"42,43,44",pooling_feddf
cifar,alpha0p5,delta_student_test_nll,-0.12021595293680827,0.023044107486324007,3,"42,43,44",pooling_feddf
cifar,alpha0p5,delta_target_accuracy,5.466666666666668,2.115663804420099,3,"42,43,44",pooling_feddf
cifar,alpha0p5,delta_target_nll,-0.037620634789258846,0.005080176983071277,3,"42,43,44",pooling_feddf
cifar,alpha0p5,delta_target_entropy,-0.0038098304419924567,0.0006463487368508176,3,"42,43,44",pooling_feddf
cifar,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha0p5,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha0p5,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha1p0,delta_student_test_accuracy,1.3566666666666651,0.5815783122962391,3,"42,43,44",pooling_feddf
cifar,alpha1p0,delta_student_test_nll,-0.03476457878748577,0.01976090892289024,3,"42,43,44",pooling_feddf
cifar,alpha1p0,delta_target_accuracy,1.989999999999999,1.110720486891279,3,"42,43,44",pooling_feddf
cifar,alpha1p0,delta_target_nll,-0.01613997248433008,0.009224577636370366,3,"42,43,44",pooling_feddf
cifar,alpha1p0,delta_target_entropy,-0.0017301301931921624,0.001740444594403514,3,"42,43,44",pooling_feddf
cifar,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha1p0,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha1p0,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,iid,delta_student_test_accuracy,0.1499999999999983,0.3318132004607384,3,"42,43,44",pooling_feddf
cifar,iid,delta_student_test_nll,0.0006741329352060917,0.0017868082102099584,3,"42,43,44",pooling_feddf
cifar,iid,delta_target_accuracy,0.1666666666666668,0.0981495457622384,3,"42,43,44",pooling_feddf
cifar,iid,delta_target_nll,0.0005387141124186071,0.0015705689508131748,3,"42,43,44",pooling_feddf
cifar,iid,delta_target_entropy,0.0020744669518569423,0.0005251903497166774,3,"42,43,44",pooling_feddf
cifar,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,iid,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,iid,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,multi,delta_student_test_accuracy,11.393333333333333,3.438463804278496,3,"42,43,44",pooling_feddf
cifar,multi,delta_student_test_nll,-0.3981758841196696,0.046815202915095624,3,"42,43,44",pooling_feddf
cifar,multi,delta_target_accuracy,11.526666666666669,1.721752982670086,3,"42,43,44",pooling_feddf
cifar,multi,delta_target_nll,-0.14003734654121272,0.012713514073702156,3,"42,43,44",pooling_feddf
cifar,multi,delta_target_entropy,-0.015403802605764128,0.0023212846052768216,3,"42,43,44",pooling_feddf
cifar,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,single,delta_student_test_accuracy,-0.40000000000000036,0.764460594144656,3,"42,43,44",pooling_feddf
cifar,single,delta_student_test_nll,-0.07261413790384925,0.23326951979253008,3,"42,43,44",pooling_feddf
cifar,single,delta_target_accuracy,-0.07999999999999952,0.7158212067269307,3,"42,43,44",pooling_feddf
cifar,single,delta_target_nll,-0.002640464950984356,0.0062982608367463085,3,"42,43,44",pooling_feddf
cifar,single,delta_target_entropy,-0.0005078788042423751,0.0018835637598733838,3,"42,43,44",pooling_feddf
cifar,single,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha0p1,delta_student_test_accuracy,9.603333333333332,1.0427048160113834,3,"42,43,44",pooling_feddf
fmnist,alpha0p1,delta_student_test_nll,-0.8699869575500486,0.9563220465031556,3,"42,43,44",pooling_feddf
fmnist,alpha0p1,delta_target_accuracy,10.750000000000002,3.1636529518896332,3,"42,43,44",pooling_feddf
fmnist,alpha0p1,delta_target_nll,-0.20950520772664913,0.04153670865147595,3,"42,43,44",pooling_feddf
fmnist,alpha0p1,delta_target_entropy,-0.04737019324347669,0.006351418819981567,3,"42,43,44",pooling_feddf
fmnist,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha0p1,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha0p1,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha0p5,delta_student_test_accuracy,0.8199999999999948,0.44192759587968966,3,"42,43,44",pooling_feddf
fmnist,alpha0p5,delta_student_test_nll,-0.027579313564300507,0.010119655845089488,3,"42,43,44",pooling_feddf
fmnist,alpha0p5,delta_target_accuracy,0.9300000000000049,0.252388589282477,3,"42,43,44",pooling_feddf
fmnist,alpha0p5,delta_target_nll,-0.009522355314672751,0.006304316483678789,3,"42,43,44",pooling_feddf
fmnist,alpha0p5,delta_target_entropy,0.012187538208587275,0.00447993957411604,3,"42,43,44",pooling_feddf
fmnist,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha0p5,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha0p5,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha1p0,delta_student_test_accuracy,0.8866666666666689,1.3271900140271289,3,"42,43,44",pooling_feddf
fmnist,alpha1p0,delta_student_test_nll,-0.02538103479544322,0.032378953974230955,3,"42,43,44",pooling_feddf
fmnist,alpha1p0,delta_target_accuracy,0.7333333333333341,1.1750035460939323,3,"42,43,44",pooling_feddf
fmnist,alpha1p0,delta_target_nll,0.006105224351459289,0.0051068005515007625,3,"42,43,44",pooling_feddf
fmnist,alpha1p0,delta_target_entropy,0.020156242733677665,0.006491622181523982,3,"42,43,44",pooling_feddf
fmnist,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha1p0,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,alpha1p0,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,iid,delta_student_test_accuracy,-0.030000000000000398,0.052915026221290185,3,"42,43,44",pooling_feddf
fmnist,iid,delta_student_test_nll,9.08354918162102e-05,0.002574009789334295,3,"42,43,44",pooling_feddf
fmnist,iid,delta_target_accuracy,0.10333333333333306,0.09712534856222327,3,"42,43,44",pooling_feddf
fmnist,iid,delta_target_nll,0.0169082209536849,0.001997871040909305,3,"42,43,44",pooling_feddf
fmnist,iid,delta_target_entropy,0.02910609247172539,0.006646477536837544,3,"42,43,44",pooling_feddf
fmnist,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,iid,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,iid,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,multi,delta_student_test_accuracy,18.55,3.1777507768860658,3,"42,43,44",pooling_feddf
fmnist,multi,delta_student_test_nll,-5.279153097724914,1.2292934171914092,3,"42,43,44",pooling_feddf
fmnist,multi,delta_target_accuracy,20.75,2.939914964756632,3,"42,43,44",pooling_feddf
fmnist,multi,delta_target_nll,-0.4355145440818087,0.06619518517845642,3,"42,43,44",pooling_feddf
fmnist,multi,delta_target_entropy,-0.0531427605442177,0.06800143920983376,3,"42,43,44",pooling_feddf
fmnist,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,single,delta_student_test_accuracy,-0.34666666666666646,0.9298028464859278,3,"42,43,44",pooling_feddf
fmnist,single,delta_student_test_nll,-6.071875490442911,1.3088667873809174,3,"42,43,44",pooling_feddf
fmnist,single,delta_target_accuracy,0.313333333333333,1.724016627916719,3,"42,43,44",pooling_feddf
fmnist,single,delta_target_nll,-0.21750354312820974,0.013860353453965373,3,"42,43,44",pooling_feddf
fmnist,single,delta_target_entropy,0.14766623987435276,0.030183384227621565,3,"42,43,44",pooling_feddf
fmnist,single,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
fmnist,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha0p1,delta_student_test_accuracy,13.693333333333339,8.003213937746095,3,"42,43,44",pooling_feddf
mnist,alpha0p1,delta_student_test_nll,-0.6408068795641265,0.42468399243020827,3,"42,43,44",pooling_feddf
mnist,alpha0p1,delta_target_accuracy,14.403333333333334,8.212389014978125,3,"42,43,44",pooling_feddf
mnist,alpha0p1,delta_target_nll,-0.22564603212629897,0.04672556073213845,3,"42,43,44",pooling_feddf
mnist,alpha0p1,delta_target_entropy,-0.05769945202605312,0.005456259016309192,3,"42,43,44",pooling_feddf
mnist,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha0p1,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha0p1,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha0p5,delta_student_test_accuracy,1.0000000000000009,0.628649345820061,3,"42,43,44",pooling_feddf
mnist,alpha0p5,delta_student_test_nll,-0.031840022795274835,0.021414970815064445,3,"42,43,44",pooling_feddf
mnist,alpha0p5,delta_target_accuracy,1.1333333333333342,0.7838579803340228,3,"42,43,44",pooling_feddf
mnist,alpha0p5,delta_target_nll,-0.02980390233756876,0.005563163207725307,3,"42,43,44",pooling_feddf
mnist,alpha0p5,delta_target_entropy,-0.00276512404283887,0.006168550564093898,3,"42,43,44",pooling_feddf
mnist,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha0p5,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha0p5,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha1p0,delta_student_test_accuracy,0.09000000000000119,0.07000000000000339,3,"42,43,44",pooling_feddf
mnist,alpha1p0,delta_student_test_nll,-0.003210744362014036,0.002648167979712875,3,"42,43,44",pooling_feddf
mnist,alpha1p0,delta_target_accuracy,0.1499999999999983,0.050000000000000044,3,"42,43,44",pooling_feddf
mnist,alpha1p0,delta_target_nll,0.006989215493258112,0.01134709509814143,3,"42,43,44",pooling_feddf
mnist,alpha1p0,delta_target_entropy,0.014012578688978131,0.012089621396095696,3,"42,43,44",pooling_feddf
mnist,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha1p0,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,alpha1p0,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,iid,delta_student_test_accuracy,0.046666666666668924,0.04618802153516819,3,"42,43,44",pooling_feddf
mnist,iid,delta_student_test_nll,-0.0008593366908529997,0.0007016596133426303,3,"42,43,44",pooling_feddf
mnist,iid,delta_target_accuracy,0.019999999999997797,0.029999999999996696,3,"42,43,44",pooling_feddf
mnist,iid,delta_target_nll,0.01407119400801038,0.003826946235633065,3,"42,43,44",pooling_feddf
mnist,iid,delta_target_entropy,0.019709133700693233,0.0054762867866300115,3,"42,43,44",pooling_feddf
mnist,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,iid,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,iid,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,multi,delta_student_test_accuracy,15.369999999999997,5.338098912534313,3,"42,43,44",pooling_feddf
mnist,multi,delta_student_test_nll,-2.3229922065416972,0.1414794901437638,3,"42,43,44",pooling_feddf
mnist,multi,delta_target_accuracy,15.716666666666669,4.71636865960808,3,"42,43,44",pooling_feddf
mnist,multi,delta_target_nll,-0.31013829581901886,0.007206901001340548,3,"42,43,44",pooling_feddf
mnist,multi,delta_target_entropy,-0.09830582711671558,0.016028469103775065,3,"42,43,44",pooling_feddf
mnist,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,single,delta_student_test_accuracy,-0.24333333333333337,0.09237604307034036,3,"42,43,44",pooling_feddf
mnist,single,delta_student_test_nll,-3.9119658000946043,2.420620809554478,3,"42,43,44",pooling_feddf
mnist,single,delta_target_accuracy,2.276666666666666,3.8397048497681876,3,"42,43,44",pooling_feddf
mnist,single,delta_target_nll,-0.08442687748313264,0.06824806173587099,3,"42,43,44",pooling_feddf
mnist,single,delta_target_entropy,0.08751141788539989,0.07145106398461687,3,"42,43,44",pooling_feddf
mnist,single,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
mnist,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_feddf
cifar,alpha0p1,delta_student_test_accuracy,-1.889999999999999,2.2890827857462934,3,"42,43,44",pooling_oracle
cifar,alpha0p1,delta_student_test_nll,0.03983429698944071,0.15458728938638458,3,"42,43,44",pooling_oracle
cifar,alpha0p1,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha0p1,delta_target_nll,0.09170825878730704,0.01279490478300418,3,"42,43,44",pooling_oracle
cifar,alpha0p1,delta_target_entropy,0.056508948684308814,0.011706250187178843,3,"42,43,44",pooling_oracle
cifar,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha0p1,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha0p1,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha0p5,delta_student_test_accuracy,0.736666666666667,0.4742713709822013,3,"42,43,44",pooling_oracle
cifar,alpha0p5,delta_student_test_nll,-0.04724930235544841,0.03610661050072412,3,"42,43,44",pooling_oracle
cifar,alpha0p5,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha0p5,delta_target_nll,0.01812938850241415,0.006819230927576091,3,"42,43,44",pooling_oracle
cifar,alpha0p5,delta_target_entropy,0.008205239991056454,0.0033029467175204386,3,"42,43,44",pooling_oracle
cifar,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha0p5,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha0p5,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha1p0,delta_student_test_accuracy,0.14333333333333603,0.15567059238447464,3,"42,43,44",pooling_oracle
cifar,alpha1p0,delta_student_test_nll,-0.007682319386800122,0.014697070485704098,3,"42,43,44",pooling_oracle
cifar,alpha1p0,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha1p0,delta_target_nll,0.007721185698027266,0.0016745972264356334,3,"42,43,44",pooling_oracle
cifar,alpha1p0,delta_target_entropy,0.004126989182200595,0.0022279221162038645,3,"42,43,44",pooling_oracle
cifar,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha1p0,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha1p0,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,iid,delta_student_test_accuracy,-0.18666666666666093,0.8013322240702256,3,"42,43,44",pooling_oracle
cifar,iid,delta_student_test_nll,0.005136396376291892,0.02784548968243,3,"42,43,44",pooling_oracle
cifar,iid,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,iid,delta_target_nll,0.00334582747844984,0.0012666929992640207,3,"42,43,44",pooling_oracle
cifar,iid,delta_target_entropy,0.002776994258651596,0.0004646441145541365,3,"42,43,44",pooling_oracle
cifar,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,iid,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,iid,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,multi,delta_student_test_accuracy,-0.0500000000000019,0.8281907992727298,3,"42,43,44",pooling_oracle
cifar,multi,delta_student_test_nll,-0.009790703837076808,0.08557834736789728,3,"42,43,44",pooling_oracle
