dataset,regime,seed,client,class,expertise_count,expertise_accuracy,M,experts_for_class,classes_for_teacher,evidence,train_count,validation_count,A,A_minus_M,diagnostic
cifar,alpha0p5,42,3,2,41,0.2926829159259796,0,3,3,True,144,20,1,1,below_threshold
cifar,alpha0p5,42,3,3,22,0.0,0,3,3,True,79,11,1,1,below_threshold
cifar,alpha0p5,42,3,4,10,0.1000000014901161,0,2,3,True,37,5,1,1,below_threshold
cifar,alpha0p5,42,3,5,204,0.8676470518112183,1,4,3,True,715,102,1,0,accredited
cifar,alpha0p5,42,3,6,35,0.4000000059604645,0,4,3,True,123,17,1,1,below_threshold
cifar,alpha0p5,42,3,7,29,0.3448275923728943,0,2,3,True,103,15,1,1,below_threshold
cifar,alpha0p5,42,3,8,0,0.0,0,4,3,False,2,0,1,1,no_expertise_observations
cifar,alpha0p5,42,3,9,3,0.0,0,7,3,True,10,1,1,1,below_threshold
cifar,alpha0p5,42,4,0,198,0.7828282713890076,1,5,5,True,693,99,1,0,accredited
cifar,alpha0p5,42,4,1,11,0.2727272808551788,0,6,5,True,41,6,1,1,below_threshold
cifar,alpha0p5,42,4,2,22,0.1363636404275894,0,3,5,True,79,11,1,1,below_threshold
cifar,alpha0p5,42,4,3,7,0.0,0,3,5,True,25,3,1,1,below_threshold
cifar,alpha0p5,42,4,4,0,0.0,0,2,5,False,0,0,0,0,absent_in_train
cifar,alpha0p5,42,4,5,106,0.8113207817077637,1,4,5,True,371,53,1,0,accredited
cifar,alpha0p5,42,4,6,49,0.7755101919174194,1,4,5,True,172,25,1,0,accredited
cifar,alpha0p5,42,4,7,1,0.0,0,2,5,True,2,0,1,1,below_threshold
cifar,alpha0p5,42,4,8,172,0.9127907156944276,1,4,5,True,603,86,1,0,accredited
cifar,alpha0p5,42,4,9,151,0.9470198750495912,1,7,5,True,529,76,1,0,accredited
cifar,alpha0p5,42,5,0,267,0.9550561904907228,1,5,4,True,937,134,1,0,accredited
cifar,alpha0p5,42,5,1,46,0.6304348111152649,0,6,4,True,161,23,1,1,below_threshold
cifar,alpha0p5,42,5,2,34,0.2647058963775635,0,3,4,True,119,17,1,1,below_threshold
cifar,alpha0p5,42,5,3,11,0.0,0,3,4,True,37,5,1,1,below_threshold
cifar,alpha0p5,42,5,4,28,0.2142857164144516,0,2,4,True,98,14,1,1,below_threshold
cifar,alpha0p5,42,5,5,155,0.8129032254219055,1,4,4,True,545,78,1,0,accredited
cifar,alpha0p5,42,5,6,319,0.9341692924499512,1,4,4,True,1117,159,1,0,accredited
cifar,alpha0p5,42,5,7,0,0.0,0,2,4,False,2,0,1,1,no_expertise_observations
cifar,alpha0p5,42,5,8,0,0.0,0,4,4,False,0,0,0,0,absent_in_train
cifar,alpha0p5,42,5,9,109,0.8715596199035645,1,7,4,True,382,54,1,0,accredited
cifar,alpha0p5,42,6,0,125,0.7919999957084656,1,5,4,True,440,63,1,0,accredited
cifar,alpha0p5,42,6,1,9,0.2222222238779068,0,6,4,True,30,4,1,1,below_threshold
cifar,alpha0p5,42,6,2,80,0.75,1,3,4,True,279,40,1,0,accredited
cifar,alpha0p5,42,6,3,23,0.0,0,3,4,True,82,12,1,1,below_threshold
cifar,alpha0p5,42,6,4,13,0.0,0,2,4,True,45,6,1,1,below_threshold
cifar,alpha0p5,42,6,5,10,0.0,0,4,4,True,35,5,1,1,below_threshold
cifar,alpha0p5,42,6,6,5,0.2000000029802322,0,4,4,True,19,3,1,1,below_threshold
cifar,alpha0p5,42,6,7,128,0.890625,1,2,4,True,447,64,1,0,accredited
cifar,alpha0p5,42,6,8,0,0.0,0,4,4,False,1,0,1,1,no_expertise_observations
cifar,alpha0p5,42,6,9,92,0.945652186870575,1,7,4,True,322,46,1,0,accredited
cifar,alpha0p5,42,7,0,79,0.6455696225166321,0,5,5,True,275,39,1,1,below_threshold
cifar,alpha0p5,42,7,1,48,0.8125,1,6,5,True,167,24,1,0,accredited
cifar,alpha0p5,42,7,2,75,0.6000000238418579,0,3,5,True,261,37,1,1,below_threshold
cifar,alpha0p5,42,7,3,19,0.0,0,3,5,True,68,10,1,1,below_threshold
cifar,alpha0p5,42,7,4,44,0.5227272510528564,0,2,5,True,155,22,1,1,below_threshold
cifar,alpha0p5,42,7,5,127,0.7795275449752808,1,4,5,True,443,63,1,0,accredited
cifar,alpha0p5,42,7,6,154,0.798701286315918,1,4,5,True,538,77,1,0,accredited
cifar,alpha0p5,42,7,7,55,0.6909090876579285,0,2,5,True,192,27,1,1,below_threshold
cifar,alpha0p5,42,7,8,57,0.7543859481811523,1,4,5,True,198,28,1,0,accredited
cifar,alpha0p5,42,7,9,78,0.7692307829856873,1,7,5,True,273,39,1,0,accredited
cifar,alpha0p5,42,8,0,11,0.0,0,5,1,True,41,6,1,1,below_threshold
cifar,alpha0p5,42,8,1,1,0.0,0,6,1,True,3,0,1,1,below_threshold
cifar,alpha0p5,42,8,2,43,0.1627907007932663,0,3,1,True,151,22,1,1,below_threshold
cifar,alpha0p5,42,8,3,335,0.9462686777114868,1,3,1,True,1172,167,1,0,accredited
cifar,alpha0p5,42,8,4,46,0.4130434691905975,0,2,1,True,163,23,1,1,below_threshold
cifar,alpha0p5,42,8,5,0,0.0,0,4,1,False,1,0,1,1,no_expertise_observations
cifar,alpha0p5,42,8,6,17,0.0588235296308994,0,4,1,True,60,9,1,1,below_threshold
cifar,alpha0p5,42,8,7,23,0.1739130467176437,0,2,1,True,82,12,1,1,below_threshold
cifar,alpha0p5,42,8,8,19,0.4210526347160339,0,4,1,True,67,10,1,1,below_threshold
cifar,alpha0p5,42,8,9,23,0.6521739363670349,0,7,1,True,79,11,1,1,below_threshold
cifar,alpha0p5,42,9,0,2,0.0,0,5,5,True,8,1,1,1,below_threshold
cifar,alpha0p5,42,9,1,215,0.8558139801025391,1,6,5,True,754,108,1,0,accredited
cifar,alpha0p5,42,9,2,131,0.7251908183097839,1,3,5,True,461,66,1,0,accredited
cifar,alpha0p5,42,9,3,12,0.0,0,3,5,True,43,6,1,1,below_threshold
cifar,alpha0p5,42,9,4,128,0.7578125,1,2,5,True,449,64,1,0,accredited
cifar,alpha0p5,42,9,5,23,0.3913043439388275,0,4,5,True,82,12,1,1,below_threshold
cifar,alpha0p5,42,9,6,11,0.0,0,4,5,True,40,6,1,1,below_threshold
cifar,alpha0p5,42,9,7,4,0.0,0,2,5,True,14,2,1,1,below_threshold
cifar,alpha0p5,42,9,8,449,0.9398663640022278,1,4,5,True,1573,225,1,0,accredited
cifar,alpha0p5,42,9,9,141,0.8510638475418091,1,7,5,True,494,71,1,0,accredited
cifar,alpha0p5,43,0,0,452,0.8628318309783936,1,4,6,True,1584,226,1,0,accredited
cifar,alpha0p5,43,0,1,75,0.8399999737739563,1,4,6,True,261,37,1,0,accredited
cifar,alpha0p5,43,0,2,44,0.3409090936183929,0,3,6,True,156,22,1,1,below_threshold
cifar,alpha0p5,43,0,3,82,0.6951219439506531,0,4,6,True,286,41,1,1,below_threshold
cifar,alpha0p5,43,0,4,36,0.4722222089767456,0,2,6,True,126,18,1,1,below_threshold
cifar,alpha0p5,43,0,5,0,0.0,0,3,6,False,2,0,1,1,no_expertise_observations
cifar,alpha0p5,43,0,6,191,0.9057591557502748,1,3,6,True,669,96,1,0,accredited
cifar,alpha0p5,43,0,7,29,0.7931034564971924,1,3,6,True,101,14,1,0,accredited
cifar,alpha0p5,43,0,8,65,0.8153846263885498,1,6,6,True,229,33,1,0,accredited
cifar,alpha0p5,43,0,9,345,0.9420289993286132,1,4,6,True,1207,172,1,0,accredited
cifar,alpha0p5,43,1,0,1,0.0,0,4,3,True,6,1,1,1,below_threshold
cifar,alpha0p5,43,1,1,75,0.6399999856948853,0,4,3,True,262,37,1,1,below_threshold
cifar,alpha0p5,43,1,2,52,0.75,1,3,3,True,182,26,1,0,accredited
cifar,alpha0p5,43,1,3,1,0.0,0,4,3,True,4,1,1,1,below_threshold
cifar,alpha0p5,43,1,4,21,0.190476194024086,0,2,3,True,74,11,1,1,below_threshold
cifar,alpha0p5,43,1,5,0,0.0,0,3,3,False,0,0,0,0,absent_in_train
cifar,alpha0p5,43,1,6,351,0.8860399127006531,1,3,3,True,1231,176,1,0,accredited
cifar,alpha0p5,43,1,7,1,0.0,0,3,3,True,4,1,1,1,below_threshold
cifar,alpha0p5,43,1,8,25,0.6399999856948853,0,6,3,True,88,12,1,1,below_threshold
cifar,alpha0p5,43,1,9,117,0.9572649598121644,1,4,3,True,410,59,1,0,accredited
cifar,alpha0p5,43,2,0,0,0.0,0,4,3,False,2,0,1,1,no_expertise_observations
cifar,alpha0p5,43,2,1,4,0.25,0,4,3,True,13,2,1,1,below_threshold
cifar,alpha0p5,43,2,2,20,0.050000000745058,0,3,3,True,71,10,1,1,below_threshold
cifar,alpha0p5,43,2,3,134,0.2761194109916687,0,4,3,True,468,67,1,1,below_threshold
cifar,alpha0p5,43,2,4,354,0.8841807842254639,1,2,3,True,1241,177,1,0,accredited
cifar,alpha0p5,43,2,5,278,0.8093525171279907,1,3,3,True,974,139,1,0,accredited
cifar,alpha0p5,43,2,6,27,0.3703703582286834,0,3,3,True,93,13,1,1,below_threshold
cifar,alpha0p5,43,2,7,163,0.4846625626087188,0,3,3,True,573,82,1,1,below_threshold
cifar,alpha0p5,43,2,8,67,0.9104477763175964,1,6,3,True,234,33,1,0,accredited
cifar,alpha0p5,43,2,9,18,0.3888888955116272,0,4,3,True,62,9,1,1,below_threshold
cifar,alpha0p5,43,3,0,7,0.0,0,4,4,True,25,3,1,1,below_threshold
cifar,alpha0p5,43,3,1,3,0.3333333432674408,0,4,4,True,13,2,1,1,below_threshold
cifar,alpha0p5,43,3,2,409,0.9388753175735474,1,3,4,True,1430,204,1,0,accredited
cifar,alpha0p5,43,3,3,90,0.2222222238779068,0,4,4,True,316,45,1,1,below_threshold
cifar,alpha0p5,43,3,4,6,0.0,0,2,4,True,22,3,1,1,below_threshold
cifar,alpha0p5,43,3,5,83,0.7951807379722595,1,3,4,True,291,42,1,0,accredited
cifar,alpha0p5,43,3,6,4,0.25,0,3,4,True,16,2,1,1,below_threshold
cifar,alpha0p5,43,3,7,53,0.5471698045730591,0,3,4,True,184,26,1,1,below_threshold
cifar,alpha0p5,43,3,8,117,0.9145299196243286,1,6,4,True,411,59,1,0,accredited
cifar,alpha0p5,43,3,9,59,0.8135592937469482,1,4,4,True,206,29,1,0,accredited
cifar,alpha0p5,43,4,0,34,0.911764681339264,1,4,3,True,121,17,1,0,accredited
cifar,alpha0p5,43,4,1,10,0.2000000029802322,0,4,3,True,35,5,1,1,below_threshold
cifar,alpha0p5,43,4,2,38,0.1052631586790084,0,3,3,True,134,19,1,1,below_threshold
cifar,alpha0p5,43,4,3,223,0.7174887657165527,1,4,3,True,783,112,1,0,accredited
cifar,alpha0p5,43,4,4,189,0.761904776096344,1,2,3,True,661,94,1,0,accredited
cifar,alpha0p5,43,4,5,118,0.4322033822536468,0,3,3,True,412,59,1,1,below_threshold
cifar,alpha0p5,43,4,6,20,0.1500000059604644,0,3,3,True,69,10,1,1,below_threshold
cifar,alpha0p5,43,4,7,7,0.0,0,3,3,True,26,4,1,1,below_threshold
cifar,alpha0p5,43,4,8,34,0.5,0,6,3,True,119,17,1,1,below_threshold
cifar,alpha0p5,43,4,9,3,0.0,0,4,3,True,11,2,1,1,below_threshold
cifar,alpha0p5,43,5,0,157,0.808917224407196,1,4,4,True,550,79,1,0,accredited
cifar,alpha0p5,43,5,1,111,0.8738738894462585,1,4,4,True,389,55,1,0,accredited
cifar,alpha0p5,43,5,2,92,0.5,0,3,4,True,323,46,1,1,below_threshold
cifar,alpha0p5,43,5,3,0,0.0,0,4,4,False,0,0,0,0,absent_in_train
cifar,alpha0p5,43,5,4,65,0.4153846204280853,0,2,4,True,228,33,1,1,below_threshold
cifar,alpha0p5,43,5,5,89,0.617977499961853,0,3,4,True,312,44,1,1,below_threshold
cifar,alpha0p5,43,5,6,138,0.7971014380455017,1,3,4,True,484,69,1,0,accredited
cifar,alpha0p5,43,5,7,268,0.9477611780166626,1,3,4,True,938,134,1,0,accredited
cifar,alpha0p5,43,5,8,0,0.0,0,6,4,False,1,0,1,1,no_expertise_observations
cifar,alpha0p5,43,5,9,0,0.0,0,4,4,False,1,0,1,1,no_expertise_observations
cifar,alpha0p5,43,6,0,18,0.1111111119389534,0,4,3,True,62,9,1,1,below_threshold
cifar,alpha0p5,43,6,1,349,0.9598853588104248,1,4,3,True,1224,175,1,0,accredited
cifar,alpha0p5,43,6,2,12,0.0,0,3,3,True,43,6,1,1,below_threshold
cifar,alpha0p5,43,6,3,0,0.0,0,4,3,False,1,0,1,1,no_expertise_observations
cifar,alpha0p5,43,6,4,47,0.5319148898124695,0,2,3,True,165,24,1,1,below_threshold
cifar,alpha0p5,43,6,5,182,0.9395604133605956,1,3,3,True,637,91,1,0,accredited
cifar,alpha0p5,43,6,6,50,0.5199999809265137,0,3,3,True,176,25,1,1,below_threshold
cifar,alpha0p5,43,6,7,105,0.5523809790611267,0,3,3,True,367,52,1,1,below_threshold
cifar,alpha0p5,43,6,8,76,0.9342105388641356,1,6,3,True,266,38,1,0,accredited
cifar,alpha0p5,43,6,9,17,0.3529411852359772,0,4,3,True,59,8,1,1,below_threshold
cifar,alpha0p5,43,7,0,102,0.7156862616539001,1,4,5,True,356,51,1,0,accredited
cifar,alpha0p5,43,7,1,8,0.0,0,4,5,True,27,4,1,1,below_threshold
cifar,alpha0p5,43,7,2,115,0.747826099395752,1,3,5,True,405,58,1,0,accredited
cifar,alpha0p5,43,7,3,89,0.7303370833396912,1,4,5,True,310,44,1,0,accredited
cifar,alpha0p5,43,7,4,55,0.4000000059604645,0,2,5,True,193,28,1,1,below_threshold
cifar,alpha0p5,43,7,5,17,0.0,0,3,5,True,60,8,1,1,below_threshold
cifar,alpha0p5,43,7,6,11,0.1818181872367859,0,3,5,True,39,6,1,1,below_threshold
cifar,alpha0p5,43,7,7,141,0.9219858050346376,1,3,5,True,496,71,1,0,accredited
cifar,alpha0p5,43,7,8,6,0.1666666716337204,0,6,5,True,20,3,1,1,below_threshold
cifar,alpha0p5,43,7,9,213,0.9436619877815248,1,4,5,True,746,107,1,0,accredited
cifar,alpha0p5,43,8,0,1,0.0,0,4,3,True,5,1,1,1,below_threshold
cifar,alpha0p5,43,8,1,113,0.9292035102844238,1,4,3,True,396,57,1,0,accredited
cifar,alpha0p5,43,8,2,5,0.2000000029802322,0,3,3,True,20,3,1,1,below_threshold
cifar,alpha0p5,43,8,3,61,0.8852459192276001,1,4,3,True,216,31,1,0,accredited
cifar,alpha0p5,43,8,4,13,0.3076923191547394,0,2,3,True,45,6,1,1,below_threshold
cifar,alpha0p5,43,8,5,12,0.5,0,3,3,True,41,6,1,1,below_threshold
cifar,alpha0p5,43,8,6,1,0.0,0,3,3,True,2,0,1,1,below_threshold
cifar,alpha0p5,43,8,7,12,0.25,0,3,3,True,41,6,1,1,below_threshold
cifar,alpha0p5,43,8,8,99,0.8888888955116272,1,6,3,True,348,50,1,0,accredited
cifar,alpha0p5,43,8,9,21,0.3333333432674408,0,4,3,True,75,11,1,1,below_threshold
cifar,alpha0p5,43,9,0,26,0.0384615398943424,0,4,2,True,91,13,1,1,below_threshold
cifar,alpha0p5,43,9,1,51,0.6078431606292725,0,4,2,True,181,26,1,1,below_threshold
cifar,alpha0p5,43,9,2,11,0.0909090936183929,0,3,2,True,39,5,1,1,below_threshold
cifar,alpha0p5,43,9,3,119,0.8151260614395142,1,4,2,True,417,59,1,0,accredited
cifar,alpha0p5,43,9,4,13,0.1538461595773697,0,2,2,True,46,6,1,1,below_threshold
cifar,alpha0p5,43,9,5,21,0.0,0,3,2,True,72,10,1,1,below_threshold
cifar,alpha0p5,43,9,6,6,0.0,0,3,2,True,22,3,1,1,below_threshold
cifar,alpha0p5,43,9,7,20,0.3499999940395355,0,3,2,True,71,10,1,1,below_threshold
cifar,alpha0p5,43,9,8,310,0.9225806593894958,1,6,2,True,1085,155,1,0,accredited
cifar,alpha0p5,43,9,9,7,0.4285714328289032,0,4,2,True,23,3,1,1,below_threshold
cifar,alpha0p5,44,0,0,226,0.8451327681541443,1,4,5,True,792,113,1,0,accredited
cifar,alpha0p5,44,0,1,91,0.8351648449897766,1,5,5,True,320,46,1,0,accredited
cifar,alpha0p5,44,0,2,51,0.5490196347236633,0,2,5,True,179,25,1,1,below_threshold
cifar,alpha0p5,44,0,3,33,0.4242424368858337,0,2,5,True,116,17,1,1,below_threshold
cifar,alpha0p5,44,0,4,88,0.7386363744735718,1,3,5,True,310,44,1,0,accredited
cifar,alpha0p5,44,0,5,5,0.2000000029802322,0,2,5,True,20,3,1,1,below_threshold
cifar,alpha0p5,44,0,6,115,0.8695651888847351,1,4,5,True,403,57,1,0,accredited
cifar,alpha0p5,44,0,7,24,0.1666666716337204,0,5,5,True,85,12,1,1,below_threshold
cifar,alpha0p5,44,0,8,1,0.0,0,6,5,True,2,0,1,1,below_threshold
cifar,alpha0p5,44,0,9,256,0.921875,1,7,5,True,896,128,1,0,accredited
cifar,alpha0p5,44,1,0,1,0.0,0,4,5,True,6,1,1,1,below_threshold
cifar,alpha0p5,44,1,1,32,0.46875,0,5,5,True,111,16,1,1,below_threshold
cifar,alpha0p5,44,1,2,11,0.0,0,2,5,True,38,5,1,1,below_threshold
cifar,alpha0p5,44,1,3,23,0.2173912972211837,0,2,5,True,82,12,1,1,below_threshold
cifar,alpha0p5,44,1,4,451,0.9401330351829528,1,3,5,True,1577,225,1,0,accredited
cifar,alpha0p5,44,1,5,241,0.7593361139297485,1,2,5,True,844,120,1,0,accredited
cifar,alpha0p5,44,1,6,180,0.6944444179534912,0,4,5,True,631,90,1,1,below_threshold
cifar,alpha0p5,44,1,7,117,0.9059829115867616,1,5,5,True,410,58,1,0,accredited
cifar,alpha0p5,44,1,8,119,0.8907563090324402,1,6,5,True,419,60,1,0,accredited
cifar,alpha0p5,44,1,9,77,0.8831169009208679,1,7,5,True,269,38,1,0,accredited
cifar,alpha0p5,44,2,0,20,0.3499999940395355,0,4,2,True,71,10,1,1,below_threshold
cifar,alpha0p5,44,2,1,3,0.0,0,5,2,True,10,1,1,1,below_threshold
cifar,alpha0p5,44,2,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
cifar,alpha0p5,44,2,3,2,0.0,0,2,2,True,8,1,1,1,below_threshold
cifar,alpha0p5,44,2,4,25,0.4399999976158142,0,3,2,True,88,12,1,1,below_threshold
cifar,alpha0p5,44,2,5,100,0.8399999737739563,1,2,2,True,350,50,1,0,accredited
cifar,alpha0p5,44,2,6,1,0.0,0,4,2,True,6,1,1,1,below_threshold
cifar,alpha0p5,44,2,7,4,0.0,0,5,2,True,15,2,1,1,below_threshold
cifar,alpha0p5,44,2,8,200,0.9700000286102296,1,6,2,True,701,100,1,0,accredited
cifar,alpha0p5,44,2,9,0,0.0,0,7,2,False,0,0,0,0,absent_in_train
cifar,alpha0p5,44,3,0,19,0.5263158082962036,0,4,5,True,68,10,1,1,below_threshold
cifar,alpha0p5,44,3,1,306,0.9379084706306458,1,5,5,True,1073,153,1,0,accredited
cifar,alpha0p5,44,3,2,5,0.0,0,2,5,True,18,3,1,1,below_threshold
cifar,alpha0p5,44,3,3,355,0.97183096408844,1,2,5,True,1243,178,1,0,accredited
cifar,alpha0p5,44,3,4,2,0.0,0,3,5,True,7,1,1,1,below_threshold
cifar,alpha0p5,44,3,5,0,0.0,0,2,5,False,0,0,0,0,absent_in_train
cifar,alpha0p5,44,3,6,75,0.6133333444595337,0,4,5,True,265,38,1,1,below_threshold
cifar,alpha0p5,44,3,7,148,0.8040540814399719,1,5,5,True,520,74,1,0,accredited
cifar,alpha0p5,44,3,8,58,0.8448275923728943,1,6,5,True,203,29,1,0,accredited
cifar,alpha0p5,44,3,9,167,0.826347291469574,1,7,5,True,587,84,1,0,accredited
cifar,alpha0p5,44,4,0,2,0.0,0,4,3,True,6,1,1,1,below_threshold
cifar,alpha0p5,44,4,1,204,0.813725471496582,1,5,3,True,713,102,1,0,accredited
cifar,alpha0p5,44,4,2,0,0.0,0,2,3,False,0,0,0,0,absent_in_train
cifar,alpha0p5,44,4,3,0,0.0,0,2,3,False,0,0,0,0,absent_in_train
cifar,alpha0p5,44,4,4,127,0.9842519760131836,1,3,3,True,446,64,1,0,accredited
cifar,alpha0p5,44,4,5,14,0.3571428656578064,0,2,3,True,48,7,1,1,below_threshold
cifar,alpha0p5,44,4,6,1,0.0,0,4,3,True,4,1,1,1,below_threshold
cifar,alpha0p5,44,4,7,1,0.0,0,5,3,True,2,0,1,1,below_threshold
cifar,alpha0p5,44,4,8,25,0.5199999809265137,0,6,3,True,90,13,1,1,below_threshold
cifar,alpha0p5,44,4,9,80,0.762499988079071,1,7,3,True,282,40,1,0,accredited
cifar,alpha0p5,44,5,0,17,0.3529411852359772,0,4,5,True,60,9,1,1,below_threshold
cifar,alpha0p5,44,5,1,84,0.7857142686843872,1,5,5,True,294,42,1,0,accredited
cifar,alpha0p5,44,5,2,5,0.0,0,2,5,True,19,3,1,1,below_threshold
cifar,alpha0p5,44,5,3,266,0.8796992301940918,1,2,5,True,930,133,1,0,accredited
cifar,alpha0p5,44,5,4,27,0.4074074029922485,0,3,5,True,97,14,1,1,below_threshold
cifar,alpha0p5,44,5,5,3,0.0,0,2,5,True,12,2,1,1,below_threshold
cifar,alpha0p5,44,5,6,176,0.7954545617103577,1,4,5,True,617,88,1,0,accredited
cifar,alpha0p5,44,5,7,0,0.0,0,5,5,False,1,0,1,1,no_expertise_observations
cifar,alpha0p5,44,5,8,118,0.9491525292396544,1,6,5,True,412,59,1,0,accredited
cifar,alpha0p5,44,5,9,85,0.7882353067398071,1,7,5,True,296,42,1,0,accredited
cifar,alpha0p5,44,6,0,323,0.8885449171066284,1,4,4,True,1130,161,1,0,accredited
cifar,alpha0p5,44,6,1,9,0.1111111119389534,0,5,4,True,32,4,1,1,below_threshold
cifar,alpha0p5,44,6,2,210,0.7714285850524902,1,2,4,True,737,105,1,0,accredited
cifar,alpha0p5,44,6,3,7,0.2857142984867096,0,2,4,True,24,3,1,1,below_threshold
cifar,alpha0p5,44,6,4,10,0.3000000119209289,0,3,4,True,37,5,1,1,below_threshold
cifar,alpha0p5,44,6,5,20,0.6000000238418579,0,2,4,True,72,10,1,1,below_threshold
cifar,alpha0p5,44,6,6,5,0.2000000029802322,0,4,4,True,18,2,1,1,below_threshold
cifar,alpha0p5,44,6,7,57,0.8421052694320679,1,5,4,True,198,28,1,0,accredited
cifar,alpha0p5,44,6,8,127,0.8031495809555054,1,6,4,True,445,63,1,0,accredited
cifar,alpha0p5,44,6,9,12,0.4166666567325592,0,7,4,True,44,6,1,1,below_threshold
cifar,alpha0p5,44,7,0,1,0.0,0,4,4,True,2,0,1,1,below_threshold
cifar,alpha0p5,44,7,1,62,0.7419354915618896,1,5,4,True,217,31,1,0,accredited
cifar,alpha0p5,44,7,2,0,0.0,0,2,4,False,0,0,0,0,absent_in_train
cifar,alpha0p5,44,7,3,3,0.0,0,2,4,True,9,1,1,1,below_threshold
cifar,alpha0p5,44,7,4,9,0.0,0,3,4,True,33,5,1,1,below_threshold
cifar,alpha0p5,44,7,5,39,0.3076923191547394,0,2,4,True,137,20,1,1,below_threshold
cifar,alpha0p5,44,7,6,44,0.8409090638160706,1,4,4,True,154,22,1,0,accredited
cifar,alpha0p5,44,7,7,229,0.960698664188385,1,5,4,True,804,115,1,0,accredited
cifar,alpha0p5,44,7,8,43,0.5813953280448914,0,6,4,True,151,22,1,1,below_threshold
cifar,alpha0p5,44,7,9,70,0.800000011920929,1,7,4,True,247,35,1,0,accredited
cifar,alpha0p5,44,8,0,77,0.7532467246055603,1,4,5,True,270,38,1,0,accredited
cifar,alpha0p5,44,8,1,4,0.25,0,5,5,True,16,2,1,1,below_threshold
cifar,alpha0p5,44,8,2,67,0.5970149040222168,0,2,5,True,236,34,1,1,below_threshold
cifar,alpha0p5,44,8,3,45,0.3555555641651153,0,2,5,True,157,22,1,1,below_threshold
cifar,alpha0p5,44,8,4,59,0.4237288236618042,0,3,5,True,207,29,1,1,below_threshold
cifar,alpha0p5,44,8,5,220,0.699999988079071,0,2,5,True,770,110,1,1,below_threshold
cifar,alpha0p5,44,8,6,131,0.8015267252922058,1,4,5,True,460,66,1,0,accredited
cifar,alpha0p5,44,8,7,218,0.8302752375602722,1,5,5,True,765,109,1,0,accredited
cifar,alpha0p5,44,8,8,107,0.9065420627593994,1,6,5,True,375,53,1,0,accredited
cifar,alpha0p5,44,8,9,44,0.7954545617103577,1,7,5,True,154,22,1,0,accredited
cifar,alpha0p5,44,9,0,113,0.7256637215614319,1,4,2,True,396,57,1,0,accredited
cifar,alpha0p5,44,9,1,4,0.0,0,5,2,True,16,2,1,1,below_threshold
cifar,alpha0p5,44,9,2,450,0.902222216129303,1,2,2,True,1574,225,1,0,accredited
cifar,alpha0p5,44,9,3,66,0.2272727340459823,0,2,2,True,231,33,1,1,below_threshold
cifar,alpha0p5,44,9,4,0,0.0,0,3,2,False,1,0,1,1,no_expertise_observations
cifar,alpha0p5,44,9,5,157,0.6050955653190613,0,2,2,True,548,78,1,1,below_threshold
cifar,alpha0p5,44,9,6,70,0.699999988079071,0,4,2,True,244,35,1,1,below_threshold
cifar,alpha0p5,44,9,7,1,0.0,0,5,2,True,3,0,1,1,below_threshold
cifar,alpha0p5,44,9,8,1,0.0,0,6,2,True,4,0,1,1,below_threshold
cifar,alpha0p5,44,9,9,8,0.5,0,7,2,True,27,4,1,1,below_threshold
cifar,alpha0p1,42,0,0,41,0.9024389982223512,1,4,1,True,143,20,1,0,accredited
cifar,alpha0p1,42,0,1,3,0.0,0,3,1,True,12,2,1,1,below_threshold
cifar,alpha0p1,42,0,2,0,0.0,0,1,1,False,2,0,1,1,no_expertise_observations
cifar,alpha0p1,42,0,3,59,0.5762711763381958,0,2,1,True,208,30,1,1,below_threshold
cifar,alpha0p1,42,0,4,35,0.6285714507102966,0,3,1,True,121,17,1,1,below_threshold
cifar,alpha0p1,42,0,5,0,0.0,0,2,1,False,0,0,0,0,absent_in_train
cifar,alpha0p1,42,0,6,0,0.0,0,3,1,False,0,0,0,0,absent_in_train
cifar,alpha0p1,42,0,7,9,0.0,0,1,1,True,32,4,1,1,below_threshold
cifar,alpha0p1,42,0,8,0,0.0,0,3,1,False,0,0,0,0,absent_in_train
cifar,alpha0p1,42,0,9,0,0.0,0,2,1,False,0,0,0,0,absent_in_train
cifar,alpha0p1,42,1,0,0,0.0,0,4,2,False,0,0,0,0,absent_in_train
cifar,alpha0p1,42,1,1,8,0.375,0,3,2,True,30,4,1,1,below_threshold
cifar,alpha0p1,42,1,2,17,0.0,0,1,2,True,62,9,1,1,below_threshold
cifar,alpha0p1,42,1,3,2,0.0,0,2,2,True,6,1,1,1,below_threshold
cifar,alpha0p1,42,1,4,0,0.0,0,3,2,False,0,0,0,0,absent_in_train
cifar,alpha0p1,42,1,5,51,0.8627451062202454,1,2,2,True,179,25,1,0,accredited
cifar,alpha0p1,42,1,6,199,0.9497487545013428,1,3,2,True,696,99,1,0,accredited
cifar,alpha0p1,42,1,7,12,0.0833333358168602,0,1,2,True,44,6,1,1,below_threshold
cifar,alpha0p1,42,1,8,0,0.0,0,3,2,False,0,0,0,0,absent_in_train
cifar,alpha0p1,42,1,9,1,0.0,0,2,2,True,2,0,1,1,below_threshold
cifar,alpha0p1,42,2,0,0,0.0,0,4,1,False,0,0,0,0,absent_in_train
cifar,alpha0p1,42,2,1,0,0.0,0,3,1,False,0,0,0,0,absent_in_train
cifar,alpha0p1,42,2,2,731,0.9931600689888,1,1,1,True,2559,366,1,0,accredited
