dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
fmnist,single,44,expert_prob_sr,expert_prob,45d2e0d5b1a6931a,ab8e9ca45adc2256,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9041,0.9057,-0.0015999999999999348,2.4949923821397126,2.6762206501960755,-0.18122826805636283,1.0,1.0,0.0,-0.0,3.872599766735031e-06,-3.872599766735031e-06,-0.0,4.910081560201257e-05,-4.910081560201257e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
mnist,alpha0p1,42,expert_prob_sr,expert_prob,690075f851ef6b5b,d9427415fddfb7dc,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9863,0.9884,-0.0020999999999999908,0.0559172317745629,0.0415412668741075,0.014375964900455396,0.9983,0.9965,0.0017999999999999128,0.614946108206023,0.8238872842622718,-0.20894117605624873,1.5886355688479803,1.847589760899981,-0.25895419205200065,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,0.0,4.8,4.8,0.0
mnist,alpha0p1,43,expert_prob_sr,expert_prob,25d33445f9cc1ca3,d78a0dac27b97e4e,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9823,0.9857,-0.0034000000000000696,0.1226322968830354,0.0545604023094289,0.06807189457360649,0.9983,0.9969,0.0013999999999999568,0.4841920412147026,0.7378472888800105,-0.2536552476653079,1.2803057572963652,1.7145826007527365,-0.4342768434563713,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,0.0,3.3,3.3,0.0
mnist,alpha0p1,44,expert_prob_sr,expert_prob,e667c3e35d84b7d8,cc4acf0198322c91,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9868,0.9868,0.0,0.0728152121481311,0.0523772425275761,0.020437969620554997,0.999,0.9984,0.0006000000000000449,0.4757965444072906,0.6610174143662864,-0.18522086995899578,1.3184931570693004,1.6167379445371357,-0.29824478746783534,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1,0.0,4.1,4.1,0.0
mnist,alpha0p5,42,expert_prob_sr,expert_prob,96e0ae5947cac9f4,f2209cbb09508377,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9815,0.9824,-0.0009000000000000119,0.0633918464021553,0.0602315281427116,0.003160318259443698,0.9921,0.9878,0.0042999999999999705,0.744999590366645,0.8850633318569912,-0.14006374149034617,1.7397277760072816,1.8778632914633704,-0.13813551545608882,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,0.0,7.3,7.3,0.0
mnist,alpha0p5,43,expert_prob_sr,expert_prob,3b70242bdc8a2540,133745d7ef97778c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9801,0.9783,0.0018000000000000238,0.076023430693103,0.0737865501265972,0.0022368805665057973,0.9926,0.9877,0.0049000000000000155,0.7917840956467564,0.929273865252314,-0.1374897696055576,1.7982549568363604,1.9099044552955828,-0.11164949845922245,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,0.0,7.3,7.3,0.0
mnist,alpha0p5,44,expert_prob_sr,expert_prob,0ebf35ce24c0ad53,23eaac99842b9e84,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9826,0.9811,0.0015000000000000568,0.0540420913833193,0.056927057863865,-0.002884966480545696,0.9941,0.9895,0.0045999999999999375,0.8273173863400202,0.9427594258179084,-0.11544203947788823,1.8155209175527405,1.9179372878608247,-0.10241637030808426,0.0,0.0,0.0,0.0,0.0,0.0,7.6,7.6,0.0,7.6,7.6,0.0
mnist,alpha1p0,42,expert_prob_sr,expert_prob,b9638230b92b67a0,1d5cb3fb595a35f8,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9846,0.9822,0.0024000000000000687,0.0534457274414133,0.0541155442069284,-0.0006698167655150994,0.9904,0.9851,0.005299999999999971,0.8481233999831389,0.9382436737286832,-0.09012027374554432,1.851208339634054,1.9163172813674605,-0.06510894173340653,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.0,8.5,8.5,0.0
mnist,alpha1p0,43,expert_prob_sr,expert_prob,b5f96ca8d1b5d8d2,79c4344e2806e503,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9839,0.9816,0.0022999999999999687,0.051626548358798,0.0574251182818785,-0.005798569923080497,0.9901,0.9871,0.0030000000000000027,0.9237614911812482,0.9909180253030828,-0.06715653412183464,1.9129786270672369,1.9589615857390208,-0.045982958671783924,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,0.0,8.7,8.7,0.0
mnist,alpha1p0,44,expert_prob_sr,expert_prob,8ca25549a3576331,18a721009ab5f2f6,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9849,0.983,0.0019000000000000128,0.0463529773984453,0.0505428141423733,-0.004189836743927998,0.9928,0.9892,0.0036000000000000476,0.7450345842263563,0.8223100100957554,-0.07727542586939917,1.7409176989568238,1.8129297105787832,-0.07201201162195936,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,0.0,8.3,8.3,0.0
mnist,iid,42,expert_prob_sr,expert_prob,4345bd50ed9e7074,9bc82c354ac078be,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9845,0.9845,0.0,0.0474863140608649,0.0474863140608649,0.0,0.9848,0.9848,0.0,0.8118604848879594,0.8118604848879594,0.0,1.7897930057201752,1.7897930057201752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,iid,43,expert_prob_sr,expert_prob,c4b6112e88fd4f10,a32a4765a0f13177,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9829,0.9829,0.0,0.0553536503134295,0.0555206500307656,-0.00016699971733610125,0.9866,0.9856,0.0010000000000000009,0.8888479226424861,0.9014819640587476,-0.012634041416261454,1.871344733689112,1.8796829777930824,-0.008338244103970327,0.0,0.0,0.0,0.0,0.0,0.0,9.8,9.8,0.0,9.8,9.8,0.0
mnist,iid,44,expert_prob_sr,expert_prob,0214923722a2dd77,ed9d70c5453f65bd,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9853,0.9853,0.0,0.0466789696703665,0.0466789696703665,0.0,0.9867,0.9867,0.0,0.8286048743596872,0.8286048743596872,0.0,1.8083692594210632,1.8083692594210632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,multi,42,expert_prob_sr,expert_prob,60923db11234e605,d2eabc31aba5005e,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9833,0.988,-0.0047000000000000375,0.2995374655583058,0.117843687046488,0.18169377851181778,0.9979,0.9978,9.999999999998899e-05,0.1156705870362563,0.1657755963507904,-0.0501050093145341,0.2771150067117026,0.5068018765760975,-0.22968686986439496,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0
mnist,multi,43,expert_prob_sr,expert_prob,9a17f328d8441bc1,d42eca86862ebedd,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9867,0.989,-0.0022999999999999687,0.2390314028551976,0.0986586462804407,0.1403727565747569,0.9981,0.9982,-9.999999999998899e-05,0.1075399784794378,0.1555451717904961,-0.04800519331105829,0.2689400310279202,0.4927948894386776,-0.22385485841075742,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0
mnist,multi,44,expert_prob_sr,expert_prob,823c02188f2e65c3,514513f25daa1b3d,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9836,0.987,-0.0033999999999999586,0.3411632026289182,0.1306410345173557,0.2105221681115625,0.9982,0.9981,9.999999999998899e-05,0.0901270524929867,0.1308013064927663,-0.0406742539997796,0.239262645137927,0.4386234762197089,-0.19936083108178188,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0
mnist,single,42,expert_prob_sr,expert_prob,89d722d990c06664,9cf5cccd877e965c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9871,0.9854,0.0016999999999999238,0.2907907750265932,0.3139423278145216,-0.02315155278792841,1.0,1.0,0.0,-0.0,3.748534233606741e-06,-3.748534233606741e-06,-0.0,4.823978562574781e-05,-4.823978562574781e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
mnist,single,43,expert_prob_sr,expert_prob,7fbf2f593b5c1322,27fb114f3b7d7acc,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9883,0.988,0.00029999999999996696,0.2426072367455141,0.265626294890065,-0.023019058144550908,1.0,1.0,0.0,-0.0,3.0393702503162515e-06,-3.0393702503162515e-06,-0.0,4.04892151595722e-05,-4.04892151595722e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
mnist,single,44,expert_prob_sr,expert_prob,efd18aef92142fdd,0c88e9d2da5109c1,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9875,0.9877,-0.00019999999999997797,0.3184751088936209,0.3314238826915592,-0.012948773797938296,1.0,1.0,0.0,-0.0,1.76922698566619e-06,-1.76922698566619e-06,-0.0,2.450097363089091e-05,-2.450097363089091e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
