dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
fmnist,alpha0p1,44,oracle_prob,expert_prob,454a77ebf6bf67c4,0319b4e50dba203c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9019,0.8941,0.007800000000000029,0.418821428155899,0.5301061787128448,-0.11128475055694581,0.9957,0.9874,0.008299999999999974,0.9129797473444904,0.880189226585599,0.03279052075889144,1.9035043148968784,1.853686467433205,0.04981784746367346,45.0,0.0,45.0,0.0045,0.0,0.0045,4.6382,4.2,0.43820000000000014,4.6832,4.2,0.4832000000000001
fmnist,alpha0p5,42,oracle_prob,expert_prob,eedbba9dd59308f4,a94e698fa3ce41b2,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8995,0.8968,0.0026999999999999247,0.3186716992616653,0.3631809852600097,-0.04450928599834442,0.9927,0.9692,0.023500000000000076,1.0939909563822956,1.048163690914879,0.045827265467416556,1.9988937364740005,1.9594785655630804,0.03941517091092006,73.0,0.0,73.0,0.0073,0.0,0.0073,7.0119,6.0,1.0118999999999998,7.0849,6.0,1.0849000000000002
fmnist,alpha0p5,43,oracle_prob,expert_prob,9309311bf9a7cb97,a9382d7e110e1b4f,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8914,0.8915,-9.999999999998899e-05,0.3120695802927017,0.3744296416997909,-0.06236006140708922,0.9893,0.9531,0.03620000000000001,1.1294842558351403,1.0695800526396888,0.05990420319545153,2.0002777939167165,1.949756345254559,0.050521448662157464,108.0,0.0,108.0,0.0108,0.0,0.0108,7.2218,5.7,1.5217999999999998,7.3298,5.7,1.6297999999999995
fmnist,alpha0p5,44,oracle_prob,expert_prob,c30f478ff960c420,4fe5e732841bca5c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8946,0.8786,0.015999999999999903,0.3410059230089187,0.4166844233036041,-0.07567850029468542,0.9888,0.9397,0.04910000000000003,1.054767653162848,1.0386216388416214,0.016146014321226643,1.9555330149513368,1.929947258204454,0.025585756746882904,113.0,0.0,113.0,0.0113,0.0,0.0113,7.285,6.6,0.6850000000000005,7.398,6.6,0.798
fmnist,alpha1p0,42,oracle_prob,expert_prob,98b42d11fba448b5,be206107d3b9963a,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8956,0.8874,0.008199999999999985,0.3126590858221054,0.3842929750204086,-0.07163388919830321,0.9911,0.9586,0.03249999999999997,1.095387755937093,1.034836182053455,0.060551573883637966,1.9808714459533991,1.9279512240975885,0.05292022185581069,90.0,0.0,90.0,0.009,0.0,0.009,7.8599,6.3,1.5598999999999998,7.9499,6.3,1.6499000000000006
fmnist,alpha1p0,43,oracle_prob,expert_prob,e972c097c653d5ce,b98312a1293a366c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8971,0.8868,0.010299999999999976,0.3065837687969208,0.3831658036231994,-0.07658203482627862,0.9869,0.9532,0.03369999999999995,1.0500658055491283,1.0204859116563016,0.02957989389282667,1.944375106711272,1.9165883487258173,0.027786757985454713,131.0,0.0,131.0,0.0131,0.0,0.0131,8.1279,7.1,1.0279000000000007,8.2589,7.1,1.158900000000001
fmnist,alpha1p0,44,oracle_prob,expert_prob,cb0d9dd9731954d3,81815007cc97fb81,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.896,0.8882,0.007800000000000029,0.3099384118080139,0.3645029945135116,-0.05456458270549769,0.9845,0.9441,0.04039999999999999,1.0288319126289955,0.9947318411612378,0.03410007146775773,1.9065171039616688,1.8764394490048013,0.03007765495686754,155.0,0.0,155.0,0.0155,0.0,0.0155,8.2673,7.4,0.8673000000000002,8.4223,7.4,1.0222999999999995
fmnist,iid,42,oracle_prob,expert_prob,9c0026a52c30a040,a893354e6047afe2,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8965,0.8889,0.00759999999999994,0.3225015666723251,0.3470938858985901,-0.02459231922626498,0.9744,0.9058,0.0686,0.9896303604112124,1.0085101611818006,-0.01887980077058815,1.8593849802658304,1.8598360223689687,-0.0004510421031382883,256.0,1000.0,-744.0,0.0256,0.1,-0.07440000000000001,8.7667,8.4,0.3666999999999998,9.0227,9.4,-0.37729999999999997
fmnist,iid,43,oracle_prob,expert_prob,0b049594ce1353e9,9f917542ec1bb40f,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8927,0.8885,0.0042000000000000925,0.349083811545372,0.3633231450796127,-0.014239333534240728,0.9758,0.9099,0.06589999999999996,0.9224328156058278,0.9423095926755356,-0.019876777069707807,1.783848008180715,1.7826279778695735,0.0012200303111415955,242.0,1000.0,-758.0,0.0242,0.1,-0.0758,8.7999,7.6,1.1998999999999995,9.0419,8.599999999999998,0.4419000000000022
fmnist,iid,44,oracle_prob,expert_prob,05e3d24c3760d4a4,fdee26de7f721f8c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.893,0.8868,0.006199999999999983,0.3119846238136291,0.330677905523777,-0.01869328171014789,0.9716,0.9021,0.0695,1.0240674470240096,1.0351135974297914,-0.011046150405781718,1.8846663456233967,1.881078573229309,0.003587772394087807,284.0,1000.0,-716.0,0.0284,0.1,-0.0716,8.753,8.0,0.7530000000000001,9.037,9.0,0.03700000000000081
