dataset,regime,seed,proxy_size,proxy_sha256,proxy_labels_sha256,proxy_master_sha256,fallback_count,mean_selected_teachers
cifar,iid,42,10000,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,117be76002e0123f5252e2b78c50cbfb9fcbe971247b5af9c3e1b9dfba92df89,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,1000,5.5
cifar,iid,43,100,bb38a9c0811d125483c37543869227a680feb6dbf92c294ba62e51f0bac956cf,cf2477f4398282cb966d3a30d5ad5f08b99e697c09d8a33f7fbff9b823f1d5b6,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,10,4.7
cifar,iid,43,500,62957c1313b9ae402c1964617b4f0b2f0144bd35b4167ed3bd16392a504e5cc2,ffa0eebe87659307a235c6a7b41a8b1ce6b574c0ab3fdaabae526f28f5fa0558,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,50,4.7
cifar,iid,43,1000,deed8d41224250db5152a0be5e4fa0c688d949f6e0f3fc8a380dbb0eacda163d,67ca3db8be9f5184931331cce782ca9080402aec5491b5fbb377c9407f3f5287,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,100,4.7
cifar,iid,43,5000,056c8915e3d3707c5bee0af4e21160c0962280b01309051a5230942ec5ab894f,c84acc5d3cb2cb7b28f40c14a7411d405ec69a11798e90b58f78b9d70f08e592,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,500,4.7
cifar,iid,43,10000,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,70730ee6b1ff4436096773eaa579a3febb5bee8fe240bc9c1038b82de74afdcb,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,1000,4.7
cifar,iid,44,100,98bca177f1626a29c0c17ece5e63167691e5d013b388d16480d7a647d79d0e0d,c634621c25bd9f84b0948ebe9d18f119a5ab295ee004e83d65dbac04043dff34,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,10,5.2
cifar,iid,44,500,555b3015ad1bc5337fb62e88c3c1020e111f641b9d3b7778d3db91a975df29cf,6ac9ff4d15854c621b9386cafcdae6ab726b2759fabec5119d272fcbbb910d45,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,50,5.2
cifar,iid,44,1000,b8b4a475be000e9a80c6cd89b4d84c1f9646e336861ba970386a6a33ae9f908a,b00df5e1983ff251283547c4b5298e5351a6d90be1882217c370dea97fd0a974,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,100,5.2
cifar,iid,44,5000,0683231331de914156adefcb2239f8600e804117616580e4be80c7acff562587,893da95ead3c665215eb13a5f6050076ab9dcc0b168e2ac6517b8cd986f8bd30,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,500,5.2
cifar,iid,44,10000,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,1000,5.2
cifar,alpha1p0,42,100,85a26f7dcea1550411a19050a529862f2def50737608f3fbf6854cdf74235b17,392654b3c3340eaf73f153ae57d9b013005a9220630fb5b5b46d9f668e1c87cb,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,4.1
cifar,alpha1p0,42,500,70b5d68e7fa37cc3c33ddcdec899d76c6961748ca62f6d670077d18fd7c62134,11e1284125a2d7687f97a6593bb0cc2fdff216c753de813d589c56de8d530fe6,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,4.1
cifar,alpha1p0,42,1000,e6ac7e2e1fe54cc5fde5a8717b59adf9ea55e08f9fb89a601d55f86bad0c1bd0,6fb277f27f4d6ad1e68d7df8f5a0bac01661150ecee2090ccfb93c2ab4f0c9a5,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,4.1
cifar,alpha1p0,42,5000,75626a43293e26c6ab450a7c5e34612824ae8e09a125fdbcb9cfe00e8180bcb6,7818a0ebb4f6d71c4b8e8645fbcf991c04134196fa58a7d158710d6fca25baa0,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,4.1
cifar,alpha1p0,42,10000,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,117be76002e0123f5252e2b78c50cbfb9fcbe971247b5af9c3e1b9dfba92df89,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,4.1
cifar,alpha1p0,43,100,bb38a9c0811d125483c37543869227a680feb6dbf92c294ba62e51f0bac956cf,cf2477f4398282cb966d3a30d5ad5f08b99e697c09d8a33f7fbff9b823f1d5b6,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,10,3.9
cifar,alpha1p0,43,500,62957c1313b9ae402c1964617b4f0b2f0144bd35b4167ed3bd16392a504e5cc2,ffa0eebe87659307a235c6a7b41a8b1ce6b574c0ab3fdaabae526f28f5fa0558,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,50,3.9
cifar,alpha1p0,43,1000,deed8d41224250db5152a0be5e4fa0c688d949f6e0f3fc8a380dbb0eacda163d,67ca3db8be9f5184931331cce782ca9080402aec5491b5fbb377c9407f3f5287,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,100,3.9
cifar,alpha1p0,43,5000,056c8915e3d3707c5bee0af4e21160c0962280b01309051a5230942ec5ab894f,c84acc5d3cb2cb7b28f40c14a7411d405ec69a11798e90b58f78b9d70f08e592,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,500,3.9
cifar,alpha1p0,43,10000,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,70730ee6b1ff4436096773eaa579a3febb5bee8fe240bc9c1038b82de74afdcb,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,1000,3.9
cifar,alpha1p0,44,100,98bca177f1626a29c0c17ece5e63167691e5d013b388d16480d7a647d79d0e0d,c634621c25bd9f84b0948ebe9d18f119a5ab295ee004e83d65dbac04043dff34,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,4.0
cifar,alpha1p0,44,500,555b3015ad1bc5337fb62e88c3c1020e111f641b9d3b7778d3db91a975df29cf,6ac9ff4d15854c621b9386cafcdae6ab726b2759fabec5119d272fcbbb910d45,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,4.0
cifar,alpha1p0,44,1000,b8b4a475be000e9a80c6cd89b4d84c1f9646e336861ba970386a6a33ae9f908a,b00df5e1983ff251283547c4b5298e5351a6d90be1882217c370dea97fd0a974,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,4.0
cifar,alpha1p0,44,5000,0683231331de914156adefcb2239f8600e804117616580e4be80c7acff562587,893da95ead3c665215eb13a5f6050076ab9dcc0b168e2ac6517b8cd986f8bd30,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,4.0
cifar,alpha1p0,44,10000,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,4.0
cifar,alpha0p5,42,100,85a26f7dcea1550411a19050a529862f2def50737608f3fbf6854cdf74235b17,392654b3c3340eaf73f153ae57d9b013005a9220630fb5b5b46d9f668e1c87cb,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,4.0
cifar,alpha0p5,42,500,70b5d68e7fa37cc3c33ddcdec899d76c6961748ca62f6d670077d18fd7c62134,11e1284125a2d7687f97a6593bb0cc2fdff216c753de813d589c56de8d530fe6,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,4.0
cifar,alpha0p5,42,1000,e6ac7e2e1fe54cc5fde5a8717b59adf9ea55e08f9fb89a601d55f86bad0c1bd0,6fb277f27f4d6ad1e68d7df8f5a0bac01661150ecee2090ccfb93c2ab4f0c9a5,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,4.0
cifar,alpha0p5,42,5000,75626a43293e26c6ab450a7c5e34612824ae8e09a125fdbcb9cfe00e8180bcb6,7818a0ebb4f6d71c4b8e8645fbcf991c04134196fa58a7d158710d6fca25baa0,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,4.0
cifar,alpha0p5,42,10000,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,117be76002e0123f5252e2b78c50cbfb9fcbe971247b5af9c3e1b9dfba92df89,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,4.0
cifar,alpha0p5,43,100,bb38a9c0811d125483c37543869227a680feb6dbf92c294ba62e51f0bac956cf,cf2477f4398282cb966d3a30d5ad5f08b99e697c09d8a33f7fbff9b823f1d5b6,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,3.6
cifar,alpha0p5,43,500,62957c1313b9ae402c1964617b4f0b2f0144bd35b4167ed3bd16392a504e5cc2,ffa0eebe87659307a235c6a7b41a8b1ce6b574c0ab3fdaabae526f28f5fa0558,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,3.6
cifar,alpha0p5,43,1000,deed8d41224250db5152a0be5e4fa0c688d949f6e0f3fc8a380dbb0eacda163d,67ca3db8be9f5184931331cce782ca9080402aec5491b5fbb377c9407f3f5287,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,3.6
cifar,alpha0p5,43,5000,056c8915e3d3707c5bee0af4e21160c0962280b01309051a5230942ec5ab894f,c84acc5d3cb2cb7b28f40c14a7411d405ec69a11798e90b58f78b9d70f08e592,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,3.6
cifar,alpha0p5,43,10000,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,70730ee6b1ff4436096773eaa579a3febb5bee8fe240bc9c1038b82de74afdcb,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,3.6
cifar,alpha0p5,44,100,98bca177f1626a29c0c17ece5e63167691e5d013b388d16480d7a647d79d0e0d,c634621c25bd9f84b0948ebe9d18f119a5ab295ee004e83d65dbac04043dff34,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,4.0
cifar,alpha0p5,44,500,555b3015ad1bc5337fb62e88c3c1020e111f641b9d3b7778d3db91a975df29cf,6ac9ff4d15854c621b9386cafcdae6ab726b2759fabec5119d272fcbbb910d45,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,4.0
cifar,alpha0p5,44,1000,b8b4a475be000e9a80c6cd89b4d84c1f9646e336861ba970386a6a33ae9f908a,b00df5e1983ff251283547c4b5298e5351a6d90be1882217c370dea97fd0a974,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,4.0
cifar,alpha0p5,44,5000,0683231331de914156adefcb2239f8600e804117616580e4be80c7acff562587,893da95ead3c665215eb13a5f6050076ab9dcc0b168e2ac6517b8cd986f8bd30,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,4.0
cifar,alpha0p5,44,10000,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,4.0
cifar,alpha0p1,42,100,85a26f7dcea1550411a19050a529862f2def50737608f3fbf6854cdf74235b17,392654b3c3340eaf73f153ae57d9b013005a9220630fb5b5b46d9f668e1c87cb,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,2.4
cifar,alpha0p1,42,500,70b5d68e7fa37cc3c33ddcdec899d76c6961748ca62f6d670077d18fd7c62134,11e1284125a2d7687f97a6593bb0cc2fdff216c753de813d589c56de8d530fe6,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,2.4
cifar,alpha0p1,42,1000,e6ac7e2e1fe54cc5fde5a8717b59adf9ea55e08f9fb89a601d55f86bad0c1bd0,6fb277f27f4d6ad1e68d7df8f5a0bac01661150ecee2090ccfb93c2ab4f0c9a5,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,2.4
cifar,alpha0p1,42,5000,75626a43293e26c6ab450a7c5e34612824ae8e09a125fdbcb9cfe00e8180bcb6,7818a0ebb4f6d71c4b8e8645fbcf991c04134196fa58a7d158710d6fca25baa0,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,2.4
cifar,alpha0p1,42,10000,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,117be76002e0123f5252e2b78c50cbfb9fcbe971247b5af9c3e1b9dfba92df89,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,2.4
cifar,alpha0p1,43,100,bb38a9c0811d125483c37543869227a680feb6dbf92c294ba62e51f0bac956cf,cf2477f4398282cb966d3a30d5ad5f08b99e697c09d8a33f7fbff9b823f1d5b6,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,2.4
cifar,alpha0p1,43,500,62957c1313b9ae402c1964617b4f0b2f0144bd35b4167ed3bd16392a504e5cc2,ffa0eebe87659307a235c6a7b41a8b1ce6b574c0ab3fdaabae526f28f5fa0558,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,2.4
cifar,alpha0p1,43,1000,deed8d41224250db5152a0be5e4fa0c688d949f6e0f3fc8a380dbb0eacda163d,67ca3db8be9f5184931331cce782ca9080402aec5491b5fbb377c9407f3f5287,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,2.4
cifar,alpha0p1,43,5000,056c8915e3d3707c5bee0af4e21160c0962280b01309051a5230942ec5ab894f,c84acc5d3cb2cb7b28f40c14a7411d405ec69a11798e90b58f78b9d70f08e592,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,2.4
cifar,alpha0p1,43,10000,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,70730ee6b1ff4436096773eaa579a3febb5bee8fe240bc9c1038b82de74afdcb,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,2.4
cifar,alpha0p1,44,100,98bca177f1626a29c0c17ece5e63167691e5d013b388d16480d7a647d79d0e0d,c634621c25bd9f84b0948ebe9d18f119a5ab295ee004e83d65dbac04043dff34,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,3.0
cifar,alpha0p1,44,500,555b3015ad1bc5337fb62e88c3c1020e111f641b9d3b7778d3db91a975df29cf,6ac9ff4d15854c621b9386cafcdae6ab726b2759fabec5119d272fcbbb910d45,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,3.0
cifar,alpha0p1,44,1000,b8b4a475be000e9a80c6cd89b4d84c1f9646e336861ba970386a6a33ae9f908a,b00df5e1983ff251283547c4b5298e5351a6d90be1882217c370dea97fd0a974,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,3.0
cifar,alpha0p1,44,5000,0683231331de914156adefcb2239f8600e804117616580e4be80c7acff562587,893da95ead3c665215eb13a5f6050076ab9dcc0b168e2ac6517b8cd986f8bd30,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,3.0
cifar,alpha0p1,44,10000,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,3.0
cifar,multi,42,100,85a26f7dcea1550411a19050a529862f2def50737608f3fbf6854cdf74235b17,392654b3c3340eaf73f153ae57d9b013005a9220630fb5b5b46d9f668e1c87cb,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,2.0
cifar,multi,42,500,70b5d68e7fa37cc3c33ddcdec899d76c6961748ca62f6d670077d18fd7c62134,11e1284125a2d7687f97a6593bb0cc2fdff216c753de813d589c56de8d530fe6,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,2.0
cifar,multi,42,1000,e6ac7e2e1fe54cc5fde5a8717b59adf9ea55e08f9fb89a601d55f86bad0c1bd0,6fb277f27f4d6ad1e68d7df8f5a0bac01661150ecee2090ccfb93c2ab4f0c9a5,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,2.0
cifar,multi,42,5000,75626a43293e26c6ab450a7c5e34612824ae8e09a125fdbcb9cfe00e8180bcb6,7818a0ebb4f6d71c4b8e8645fbcf991c04134196fa58a7d158710d6fca25baa0,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,2.0
cifar,multi,42,10000,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,117be76002e0123f5252e2b78c50cbfb9fcbe971247b5af9c3e1b9dfba92df89,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,2.0
cifar,multi,43,100,bb38a9c0811d125483c37543869227a680feb6dbf92c294ba62e51f0bac956cf,cf2477f4398282cb966d3a30d5ad5f08b99e697c09d8a33f7fbff9b823f1d5b6,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,2.0
cifar,multi,43,500,62957c1313b9ae402c1964617b4f0b2f0144bd35b4167ed3bd16392a504e5cc2,ffa0eebe87659307a235c6a7b41a8b1ce6b574c0ab3fdaabae526f28f5fa0558,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,2.0
cifar,multi,43,1000,deed8d41224250db5152a0be5e4fa0c688d949f6e0f3fc8a380dbb0eacda163d,67ca3db8be9f5184931331cce782ca9080402aec5491b5fbb377c9407f3f5287,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,2.0
cifar,multi,43,5000,056c8915e3d3707c5bee0af4e21160c0962280b01309051a5230942ec5ab894f,c84acc5d3cb2cb7b28f40c14a7411d405ec69a11798e90b58f78b9d70f08e592,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,2.0
cifar,multi,43,10000,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,70730ee6b1ff4436096773eaa579a3febb5bee8fe240bc9c1038b82de74afdcb,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,2.0
cifar,multi,44,100,98bca177f1626a29c0c17ece5e63167691e5d013b388d16480d7a647d79d0e0d,c634621c25bd9f84b0948ebe9d18f119a5ab295ee004e83d65dbac04043dff34,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,2.0
cifar,multi,44,500,555b3015ad1bc5337fb62e88c3c1020e111f641b9d3b7778d3db91a975df29cf,6ac9ff4d15854c621b9386cafcdae6ab726b2759fabec5119d272fcbbb910d45,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,2.0
cifar,multi,44,1000,b8b4a475be000e9a80c6cd89b4d84c1f9646e336861ba970386a6a33ae9f908a,b00df5e1983ff251283547c4b5298e5351a6d90be1882217c370dea97fd0a974,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,2.0
cifar,multi,44,5000,0683231331de914156adefcb2239f8600e804117616580e4be80c7acff562587,893da95ead3c665215eb13a5f6050076ab9dcc0b168e2ac6517b8cd986f8bd30,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,2.0
cifar,multi,44,10000,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,2.0
cifar,single,42,100,85a26f7dcea1550411a19050a529862f2def50737608f3fbf6854cdf74235b17,392654b3c3340eaf73f153ae57d9b013005a9220630fb5b5b46d9f668e1c87cb,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,1.0
cifar,single,42,500,70b5d68e7fa37cc3c33ddcdec899d76c6961748ca62f6d670077d18fd7c62134,11e1284125a2d7687f97a6593bb0cc2fdff216c753de813d589c56de8d530fe6,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,1.0
cifar,single,42,1000,e6ac7e2e1fe54cc5fde5a8717b59adf9ea55e08f9fb89a601d55f86bad0c1bd0,6fb277f27f4d6ad1e68d7df8f5a0bac01661150ecee2090ccfb93c2ab4f0c9a5,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,1.0
cifar,single,42,5000,75626a43293e26c6ab450a7c5e34612824ae8e09a125fdbcb9cfe00e8180bcb6,7818a0ebb4f6d71c4b8e8645fbcf991c04134196fa58a7d158710d6fca25baa0,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,1.0
cifar,single,42,10000,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,117be76002e0123f5252e2b78c50cbfb9fcbe971247b5af9c3e1b9dfba92df89,66af2fbb33f1e089245500600db030610ac3b47e91dba7cbb7dbf193a5c1ef13,0,1.0
cifar,single,43,100,bb38a9c0811d125483c37543869227a680feb6dbf92c294ba62e51f0bac956cf,cf2477f4398282cb966d3a30d5ad5f08b99e697c09d8a33f7fbff9b823f1d5b6,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,1.0
cifar,single,43,500,62957c1313b9ae402c1964617b4f0b2f0144bd35b4167ed3bd16392a504e5cc2,ffa0eebe87659307a235c6a7b41a8b1ce6b574c0ab3fdaabae526f28f5fa0558,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,1.0
cifar,single,43,1000,deed8d41224250db5152a0be5e4fa0c688d949f6e0f3fc8a380dbb0eacda163d,67ca3db8be9f5184931331cce782ca9080402aec5491b5fbb377c9407f3f5287,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,1.0
cifar,single,43,5000,056c8915e3d3707c5bee0af4e21160c0962280b01309051a5230942ec5ab894f,c84acc5d3cb2cb7b28f40c14a7411d405ec69a11798e90b58f78b9d70f08e592,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,1.0
cifar,single,43,10000,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,70730ee6b1ff4436096773eaa579a3febb5bee8fe240bc9c1038b82de74afdcb,bed4be8cbbddf6b7e019ee5f865d0201821d40925ca2b78a28d00ef0bde4d7bb,0,1.0
cifar,single,44,100,98bca177f1626a29c0c17ece5e63167691e5d013b388d16480d7a647d79d0e0d,c634621c25bd9f84b0948ebe9d18f119a5ab295ee004e83d65dbac04043dff34,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,1.0
cifar,single,44,500,555b3015ad1bc5337fb62e88c3c1020e111f641b9d3b7778d3db91a975df29cf,6ac9ff4d15854c621b9386cafcdae6ab726b2759fabec5119d272fcbbb910d45,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,1.0
cifar,single,44,1000,b8b4a475be000e9a80c6cd89b4d84c1f9646e336861ba970386a6a33ae9f908a,b00df5e1983ff251283547c4b5298e5351a6d90be1882217c370dea97fd0a974,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,1.0
cifar,single,44,5000,0683231331de914156adefcb2239f8600e804117616580e4be80c7acff562587,893da95ead3c665215eb13a5f6050076ab9dcc0b168e2ac6517b8cd986f8bd30,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,1.0
cifar,single,44,10000,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,bbbb2fd925f2d965ef63c9d3518f3862a6f0d89340e133b6232a70cc41007adf,bb299879f6f7c5c2039d6b8d2a92bcc4d9457d5113e2928c6257cbe8e8881cd5,0,1.0
