dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
fmnist,alpha0p1,44,expert_prob,feddf_prob,0319b4e50dba203c,ca21d7e1641c3b6d,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8941,0.7625,0.13160000000000005,0.5301061787128448,0.6539599994659424,-0.12385382075309759,0.9874,0.7907,0.1967000000000001,0.880189226585599,1.506705087794878,-0.626515861209279,1.853686467433205,2.154498787995853,-0.30081232056264784,0.0,0.0,0.0,0.0,0.0,0.0,4.2,10.0,-5.8,4.2,9.999999999999998,-5.799999999999998
fmnist,alpha0p5,42,expert_prob,feddf_prob,a94e698fa3ce41b2,75df60423010f895,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8968,0.8513,0.045500000000000096,0.3631809852600097,0.4102019186735153,-0.047020933413505606,0.9692,0.8769,0.09229999999999994,1.048163690914879,1.2765315370811252,-0.22836784616624617,1.9594785655630804,2.056588314798865,-0.09710974923578441,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,-4.0,6.0,9.999999999999998,-3.9999999999999982
fmnist,alpha0p5,43,expert_prob,feddf_prob,a9382d7e110e1b4f,925a59ea8d0143c2,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8915,0.8684,0.02310000000000001,0.3744296416997909,0.3619626990556717,0.012466942644119239,0.9531,0.8867,0.0663999999999999,1.0695800526396888,1.2733308997321084,-0.20375084709241964,1.949756345254559,2.0601324374825296,-0.11037609222797062,0.0,0.0,0.0,0.0,0.0,0.0,5.7,10.0,-4.3,5.7,9.999999999999998,-4.299999999999998
fmnist,alpha0p5,44,expert_prob,feddf_prob,4fe5e732841bca5c,bd30161cf5b0aeaf,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8786,0.8528,0.025800000000000045,0.4166844233036041,0.4227892777442932,-0.006104854440689089,0.9397,0.8627,0.07699999999999996,1.0386216388416214,1.2003459449618288,-0.16172430612020738,1.929947258204454,2.0020325358031745,-0.07208527759872063,0.0,0.0,0.0,0.0,0.0,0.0,6.6,10.0,-3.4000000000000004,6.6,9.999999999999998,-3.3999999999999986
fmnist,alpha1p0,42,expert_prob,feddf_prob,be206107d3b9963a,d42d35c0a068f3dc,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8874,0.8769,0.010499999999999954,0.3842929750204086,0.3590002907991409,0.02529268422126768,0.9586,0.8909,0.06769999999999998,1.034836182053455,1.1833412825486465,-0.1485051004951914,1.9279512240975885,2.003996660100352,-0.07604543600276359,0.0,0.0,0.0,0.0,0.0,0.0,6.3,10.0,-3.7,6.3,9.999999999999998,-3.6999999999999984
fmnist,alpha1p0,43,expert_prob,feddf_prob,b98312a1293a366c,23f187a69efd33f6,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8868,0.876,0.010800000000000032,0.3831658036231994,0.3535811014652252,0.029584702157974208,0.9532,0.8955,0.057700000000000085,1.0204859116563016,1.1331556632232969,-0.11266975156699521,1.9165883487258173,1.9638368892344984,-0.0472485405086811,0.0,0.0,0.0,0.0,0.0,0.0,7.1,10.0,-2.9000000000000004,7.1,9.999999999999998,-2.8999999999999986
fmnist,alpha1p0,44,expert_prob,feddf_prob,81815007cc97fb81,804cc87340de6597,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8882,0.88,0.008199999999999985,0.3645029945135116,0.3470136012077331,0.017489393305778478,0.9441,0.8907,0.0534,0.9947318411612378,1.0864310361209206,-0.09169919495968282,1.8764394490048013,1.9172713476462653,-0.04083189864146397,0.0,0.0,0.0,0.0,0.0,0.0,7.4,10.0,-2.5999999999999996,7.4,9.999999999999998,-2.599999999999998
fmnist,iid,42,expert_prob,feddf_prob,a893354e6047afe2,37c69faf67040e53,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8889,0.889,-9.999999999998899e-05,0.3470938858985901,0.3474234825372695,-0.00032959663867943023,0.9058,0.905,0.0008000000000000229,1.0085101611818006,1.0158217554505784,-0.00731159426877781,1.8598360223689687,1.863078003278348,-0.0032419809093793273,1000.0,0.0,1000.0,0.1,0.0,0.1,8.4,10.0,-1.5999999999999996,9.4,9.999999999999998,-0.5999999999999979
fmnist,iid,43,expert_prob,feddf_prob,9f917542ec1bb40f,e3ce02e81a31102c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8885,0.888,0.0004999999999999449,0.3633231450796127,0.3618016066551208,0.0015215384244919306,0.9099,0.9057,0.0042000000000000925,0.9423095926755356,0.947973109436022,-0.005663516760486376,1.7826279778695735,1.7872309007607847,-0.004602922891211225,1000.0,0.0,1000.0,0.1,0.0,0.1,7.6,10.0,-2.4000000000000004,8.599999999999998,9.999999999999998,-1.4000000000000004
fmnist,iid,44,expert_prob,feddf_prob,fdee26de7f721f8c,bfbd813f77ac3bed,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8868,0.8852,0.0016000000000000458,0.330677905523777,0.3307384666800499,-6.056115627289804e-05,0.9021,0.8992,0.0029000000000000137,1.0351135974297914,1.045781610244268,-0.010668012814476713,1.881078573229309,1.8869574781419425,-0.005878904912633542,1000.0,0.0,1000.0,0.1,0.0,0.1,8.0,10.0,-2.0,9.0,9.999999999999998,-0.9999999999999982
