dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
fmnist,alpha0p1,44,oracle_prob,oracle_logit,454a77ebf6bf67c4,926999dfb235a311,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9019,0.8979,0.0040000000000000036,0.418821428155899,0.4875296553611755,-0.06870822720527647,0.9957,0.9957,0.0,0.9129797473444904,0.7996736731380499,0.11330607420644045,1.9035043148968784,1.7897744976924668,0.11372981720441167,45.0,45.0,0.0,0.0045,0.0045,0.0,4.6382,4.6382,0.0,4.6832,4.6832,0.0
fmnist,alpha0p5,42,oracle_prob,oracle_logit,eedbba9dd59308f4,ea9bb8b624780129,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8995,0.8974,0.0020999999999999908,0.3186716992616653,0.3386049669027328,-0.01993326764106751,0.9927,0.9927,0.0,1.0939909563822956,1.0555133435089017,0.03847761287339391,1.9988937364740005,1.960253822554452,0.038639913919548574,73.0,73.0,0.0,0.0073,0.0073,0.0,7.0119,7.0119,0.0,7.0849,7.0849,0.0
fmnist,alpha0p5,43,oracle_prob,oracle_logit,9309311bf9a7cb97,acac8afe47bf20bf,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8914,0.8905,0.0009000000000000119,0.3120695802927017,0.3233836337327957,-0.011314053440094007,0.9893,0.9893,0.0,1.1294842558351403,1.1098625034104757,0.019621752424664685,2.0002777939167165,1.9743425148398728,0.025935279076843676,108.0,108.0,0.0,0.0108,0.0108,0.0,7.2218,7.2218,0.0,7.3298,7.3298,0.0
fmnist,alpha0p5,44,oracle_prob,oracle_logit,c30f478ff960c420,b4cd97713252b444,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8946,0.889,0.005599999999999938,0.3410059230089187,0.3570194903850555,-0.016013567376136795,0.9888,0.9888,0.0,1.054767653162848,1.0227036067929045,0.03206404636994353,1.9555330149513368,1.9206017271177536,0.034931287833583236,113.0,113.0,0.0,0.0113,0.0113,0.0,7.285,7.285,0.0,7.398,7.398,0.0
fmnist,alpha1p0,42,oracle_prob,oracle_logit,98b42d11fba448b5,3a0157dcfe5d2d3c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8956,0.8944,0.0011999999999999789,0.3126590858221054,0.3171691826939583,-0.004510096871852887,0.9911,0.9911,0.0,1.095387755937093,1.0826202461805274,0.012767509756565598,1.9808714459533991,1.9632674196216,0.01760402633179914,90.0,90.0,0.0,0.009,0.009,0.0,7.8599,7.8599,0.0,7.9499,7.9499,0.0
fmnist,alpha1p0,43,oracle_prob,oracle_logit,e972c097c653d5ce,88020e3423038857,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8971,0.8952,0.0019000000000000128,0.3065837687969208,0.3205214066982269,-0.013937637901306088,0.9869,0.9869,0.0,1.0500658055491283,1.0216530860429451,0.02841271950618318,1.944375106711272,1.910580280391947,0.033794826319325066,131.0,131.0,0.0,0.0131,0.0131,0.0,8.1279,8.1279,0.0,8.2589,8.2589,0.0
fmnist,alpha1p0,44,oracle_prob,oracle_logit,cb0d9dd9731954d3,ed283616f9067e56,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.896,0.8969,-0.0009000000000000119,0.3099384118080139,0.3131386821269989,-0.00320027031898501,0.9845,0.9845,0.0,1.0288319126289955,1.012922563466374,0.015909349162621433,1.9065171039616688,1.883096527608876,0.02342057635279282,155.0,155.0,0.0,0.0155,0.0155,0.0,8.2673,8.2673,0.0,8.4223,8.4223,0.0
fmnist,iid,42,oracle_prob,oracle_logit,9c0026a52c30a040,c74227f7a462d768,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8965,0.8976,-0.0010999999999999899,0.3225015666723251,0.3181846098661423,0.004316956806182826,0.9744,0.9744,0.0,0.9896303604112124,0.9725081927443134,0.017122167666899002,1.8593849802658304,1.830396988472,0.028987991793830492,256.0,256.0,0.0,0.0256,0.0256,0.0,8.7667,8.7667,0.0,9.0227,9.0227,0.0
fmnist,iid,43,oracle_prob,oracle_logit,0b049594ce1353e9,9ba41bf7e86421d9,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8927,0.8921,0.0006000000000000449,0.349083811545372,0.3468603282213211,0.002223483324050868,0.9758,0.9758,0.0,0.9224328156058278,0.90369880393991,0.018734011665917816,1.783848008180715,1.748233223881299,0.03561478429941611,242.0,242.0,0.0,0.0242,0.0242,0.0,8.7999,8.7999,0.0,9.0419,9.0419,0.0
fmnist,iid,44,oracle_prob,oracle_logit,05e3d24c3760d4a4,17672c75c6ba8f26,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.893,0.8905,0.0025000000000000577,0.3119846238136291,0.3151839064836502,-0.003199282670021064,0.9716,0.9716,0.0,1.0240674470240096,1.0093121052731315,0.014755341750878115,1.8846663456233967,1.8622594337028493,0.022406911920547445,284.0,284.0,0.0,0.0284,0.0284,0.0,8.753,8.753,0.0,9.037,9.037,0.0
